                                                                                               nonzeros per thread                                           max.        mean                                                 
                                                                                              -----------------------------------  imbalance                 perf.       perf.           .                   L1 BW    L2 BW   
  group                  matrix                 rows        columns     nonzeros     threads   min         max         mean        factor      time [s]      [Gflop/s]   [Gflop/s]   L1 misses   L2 misses   [GB/s]   [GB/s]  
 ---------------------- ---------------------- ----------- ----------- ------------ --------- ----------- ----------- ----------- ----------- ------------- ----------- ----------- ----------- ----------- -------- -------- 
  AG-Monien              debr                     1048576     1048576      4194298         1     4194298     4194298     4194298       1.000      0.037025       0.227       0.224     2057013      349511     14.2      2.4 
  AG-Monien              wave                      156317      156317      2118662         1     2118662     2118662     2118662       1.000      0.017177       0.247       0.244      793101      108148     11.8      1.6 
  AMD                    G3_circuit               1585478     1585478      7660826         1     7660826     7660826     7660826       1.000      0.173327       0.088       0.087     7511544      530494     11.1      0.8 
  Andrianov              ins2                      309412      309412      2751484         1     2751484     2751484     2751484       1.000      0.029187       0.189       0.186     1268031      166021     11.1      1.5 
  Andrianov              lp1                       534388      534388      1643420         1     1643420     1643420     1643420       1.000      0.054322       0.061       0.059     2119348      148641     10.0      0.7 
  Andrianov              mip1                       66463       66463     10352819         1    10352819    10352819    10352819       1.000      0.011002       1.882       1.857      824587      485714     19.2     11.3 
  Andrianov              net100                     29920       29920      2033200         1     2033200     2033200     2033200       1.000      0.004141       0.982       0.964      730070       95470     45.1      5.9 
  Andrianov              net125                     36720       36720      2577200         1     2577200     2577200     2577200       1.000      0.005163       0.998       0.982     1001653      120920     49.7      6.0 
  Andrianov              net150                     43520       43520      3121200         1     3121200     3121200     3121200       1.000      0.006161       1.013       0.995     1174429      146446     48.8      6.1 
  Andrianov              net4-1                     88343       88343      2441727         1     2441727     2441727     2441727       1.000      0.009183       0.532       0.523      720730      115646     20.1      3.2 
  Andrianov              net75                      23120       23120      1489200         1     1489200     1489200     1489200       1.000      0.002983       0.999       0.981      538228       69896     46.2      6.0 
  Andrianov              pattern1                   19242       19242      9323432         1     9323432     9323432     9323432       1.000      0.012014       1.552       1.530     3480863      437191     74.2      9.3 
  ATandT                 pre2                      659033      659033      5959282         1     5959282     5959282     5959282       1.000      0.038622       0.309       0.305     1642805      345077     10.9      2.3 
  ATandT                 twotone                   120750      120750      1224224         1     1224224     1224224     1224224       1.000      0.008906       0.275       0.270      581418       60911     16.7      1.8 
  Belcastro              human_gene1                22283       22283     24669643         1    24669643    24669643    24669643       1.000      0.028133       1.754       1.728     8066965     1156556     73.4     10.5 
  Belcastro              human_gene2                14340       14340     18068388         1    18068388    18068388    18068388       1.000      0.017448       2.071       2.039     4715939      847104     69.2     12.4 
  Belcastro              mouse_gene                 45101       45101     28967291         1    28967291    28967291    28967291       1.000      0.050126       1.156       1.143    15341808     1358091     78.4      6.9 
  BenElechi              BenElechi1                245874      245874     13150496         1    13150496    13150496    13150496       1.000      0.034775       0.756       0.748     1658969      641349     12.2      4.7 
  Bodendiek              CurlCurl_1                226451      226451      2472071         1     2472071     2472071     2472071       1.000      0.027023       0.183       0.181     1114019      138570     10.6      1.3 
  Bodendiek              CurlCurl_2                806529      806529      8921789         1     8921789     8921789     8921789       1.000      0.096101       0.186       0.184     3916210      495846     10.4      1.3 
  Bodendiek              CurlCurl_3               1219574     1219574     13544618         1    13544618    13544618    13544618       1.000      0.145259       0.186       0.184     5990470      751367     10.6      1.3 
