                                                                                               nonzeros per thread                                           max.        mean                                                 
                                                                                              -----------------------------------  imbalance                 perf.       perf.           .                   L1 BW    L2 BW   
  group                  matrix                 rows        columns     nonzeros     threads   min         max         mean        factor      time [s]      [Gflop/s]   [Gflop/s]   L1 misses   L2 misses   [GB/s]   [GB/s]  
 ---------------------- ---------------------- ----------- ----------- ------------ --------- ----------- ----------- ----------- ----------- ------------- ----------- ----------- ----------- ----------- -------- -------- 
  AG-Monien              debr                     1048576     1048576      4194298         1     4194298     4194298     4194298       1.000      0.020101       0.417       0.413      441338      351855      5.6      4.5 
  AG-Monien              wave                      156317      156317      2118662         1     2118662     2118662     2118662       1.000      0.005010       0.846       0.834      163511      112586      8.4      5.8 
  AMD                    G3_circuit               1585478     1585478      7660826         1     7660826     7660826     7660826       1.000      0.036099       0.424       0.419     1278229      540352      9.1      3.8 
  Andrianov              ins2                      309412      309412      2751484         1     2751484     2751484     2751484       1.000      0.006601       0.834       0.814      294198      179779     11.4      7.0 
  Andrianov              lp1                       534388      534388      1643420         1     1643420     1643420     1643420       1.000      0.010802       0.304       0.299      169745      150899      4.0      3.6 
  Andrianov              mip1                       66463       66463     10352819         1    10352819    10352819    10352819       1.000      0.004919       4.210       4.150      516574      485983     26.9     25.3 
  Andrianov              net100                     29920       29920      2033200         1     2033200     2033200     2033200       1.000      0.001660       2.449       2.405      169270       95479     26.1     14.7 
  Andrianov              net125                     36720       36720      2577200         1     2577200     2577200     2577200       1.000      0.002099       2.455       2.415      219416      121024     26.8     14.8 
  Andrianov              net150                     43520       43520      3121200         1     3121200     3121200     3121200       1.000      0.002464       2.533       2.480      259890      146551     27.0     15.2 
  Andrianov              net4-1                     88343       88343      2441727         1     2441727     2441727     2441727       1.000      0.003008       1.624       1.602      189613      116223     16.1      9.9 
  Andrianov              net75                      23120       23120      1489200         1     1489200     1489200     1489200       1.000      0.001234       2.414       2.371      126726       69968     26.3     14.5 
  Andrianov              pattern1                   19242       19242      9323432         1     9323432     9323432     9323432       1.000      0.008979       2.077       2.046     2023552      437248     57.7     12.5 
