
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.569794 seconds (24.6 MB/s)
csr_from_coo: 0.046927 seconds, 16830 rows, 16830 columns, 2866352 nonzeros, 45 to 270 nonzeros per row, 1 threads, 16830 to 16830 rows per thread, 2866352 to 2866352 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (12 L2 ways)
gemv (warmup): 0.001551 seconds (0.930 Gnz/s, 3.697 Gflop/s, 22.4 to 37.1 GB/s)
gemv (warmup): 0.001580 seconds (0.913 Gnz/s, 3.629 Gflop/s, 22.0 to 36.5 GB/s)
gemv (warmup): 0.001575 seconds (0.915 Gnz/s, 3.639 Gflop/s, 22.1 to 36.6 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.001581 seconds (0.912 Gnz/s, 3.625 Gflop/s, 22.0 to 36.4 GB/s)
gemv: 0.001611 seconds (0.895 Gnz/s, 3.560 Gflop/s, 21.6 to 35.8 GB/s)
gemv: 0.001578 seconds (0.914 Gnz/s, 3.633 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001576 seconds (0.915 Gnz/s, 3.637 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001579 seconds (0.913 Gnz/s, 3.631 Gflop/s, 22.0 to 36.5 GB/s)
gemv: 0.001575 seconds (0.915 Gnz/s, 3.640 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001579 seconds (0.913 Gnz/s, 3.630 Gflop/s, 22.0 to 36.5 GB/s)
gemv: 0.001589 seconds (0.907 Gnz/s, 3.609 Gflop/s, 21.9 to 36.3 GB/s)
gemv: 0.001575 seconds (0.915 Gnz/s, 3.640 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001585 seconds (0.909 Gnz/s, 3.616 Gflop/s, 22.0 to 36.3 GB/s)
gemv: 0.001577 seconds (0.914 Gnz/s, 3.635 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001576 seconds (0.915 Gnz/s, 3.637 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001576 seconds (0.915 Gnz/s, 3.637 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001587 seconds (0.908 Gnz/s, 3.613 Gflop/s, 21.9 to 36.3 GB/s)
gemv: 0.001576 seconds (0.914 Gnz/s, 3.636 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001581 seconds (0.912 Gnz/s, 3.626 Gflop/s, 22.0 to 36.4 GB/s)
gemv: 0.001575 seconds (0.915 Gnz/s, 3.639 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001574 seconds (0.916 Gnz/s, 3.643 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001577 seconds (0.914 Gnz/s, 3.634 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001589 seconds (0.907 Gnz/s, 3.609 Gflop/s, 21.9 to 36.3 GB/s)
gemv: 0.001578 seconds (0.914 Gnz/s, 3.634 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001576 seconds (0.915 Gnz/s, 3.637 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001578 seconds (0.913 Gnz/s, 3.632 Gflop/s, 22.0 to 36.5 GB/s)
gemv: 0.001576 seconds (0.915 Gnz/s, 3.638 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001581 seconds (0.912 Gnz/s, 3.626 Gflop/s, 22.0 to 36.4 GB/s)
gemv: 0.001588 seconds (0.908 Gnz/s, 3.611 Gflop/s, 21.9 to 36.3 GB/s)
gemv: 0.001574 seconds (0.916 Gnz/s, 3.642 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001573 seconds (0.917 Gnz/s, 3.645 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001578 seconds (0.914 Gnz/s, 3.634 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001577 seconds (0.914 Gnz/s, 3.636 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001575 seconds (0.915 Gnz/s, 3.640 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001593 seconds (0.905 Gnz/s, 3.600 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.001578 seconds (0.913 Gnz/s, 3.632 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001575 seconds (0.915 Gnz/s, 3.639 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001573 seconds (0.916 Gnz/s, 3.644 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001577 seconds (0.914 Gnz/s, 3.636 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001584 seconds (0.910 Gnz/s, 3.618 Gflop/s, 22.0 to 36.4 GB/s)
gemv: 0.001591 seconds (0.906 Gnz/s, 3.603 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.001577 seconds (0.914 Gnz/s, 3.636 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001576 seconds (0.915 Gnz/s, 3.638 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001579 seconds (0.913 Gnz/s, 3.630 Gflop/s, 22.0 to 36.5 GB/s)
gemv: 0.001574 seconds (0.916 Gnz/s, 3.641 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001593 seconds (0.905 Gnz/s, 3.598 Gflop/s, 21.8 to 36.1 GB/s)
gemv: 0.001574 seconds (0.916 Gnz/s, 3.643 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001574 seconds (0.916 Gnz/s, 3.641 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001574 seconds (0.916 Gnz/s, 3.642 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001573 seconds (0.916 Gnz/s, 3.643 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001590 seconds (0.906 Gnz/s, 3.605 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.001588 seconds (0.908 Gnz/s, 3.611 Gflop/s, 21.9 to 36.3 GB/s)
gemv: 0.001576 seconds (0.915 Gnz/s, 3.638 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001576 seconds (0.915 Gnz/s, 3.637 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001601 seconds (0.900 Gnz/s, 3.580 Gflop/s, 21.7 to 36.0 GB/s)
gemv: 0.001575 seconds (0.916 Gnz/s, 3.641 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001575 seconds (0.915 Gnz/s, 3.639 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001601 seconds (0.900 Gnz/s, 3.580 Gflop/s, 21.7 to 36.0 GB/s)
gemv: 0.001575 seconds (0.916 Gnz/s, 3.641 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001576 seconds (0.915 Gnz/s, 3.638 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001574 seconds (0.916 Gnz/s, 3.643 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001584 seconds (0.910 Gnz/s, 3.618 Gflop/s, 22.0 to 36.4 GB/s)
gemv: 0.001578 seconds (0.914 Gnz/s, 3.633 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001590 seconds (0.907 Gnz/s, 3.606 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.001579 seconds (0.913 Gnz/s, 3.632 Gflop/s, 22.0 to 36.5 GB/s)
gemv: 0.001575 seconds (0.915 Gnz/s, 3.639 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001575 seconds (0.915 Gnz/s, 3.639 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001573 seconds (0.916 Gnz/s, 3.644 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001574 seconds (0.916 Gnz/s, 3.642 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001602 seconds (0.900 Gnz/s, 3.578 Gflop/s, 21.7 to 35.9 GB/s)
gemv: 0.001599 seconds (0.902 Gnz/s, 3.586 Gflop/s, 21.8 to 36.0 GB/s)
gemv: 0.001576 seconds (0.915 Gnz/s, 3.638 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001606 seconds (0.897 Gnz/s, 3.568 Gflop/s, 21.7 to 35.9 GB/s)
gemv: 0.001575 seconds (0.915 Gnz/s, 3.639 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001600 seconds (0.901 Gnz/s, 3.584 Gflop/s, 21.8 to 36.0 GB/s)
gemv: 0.001588 seconds (0.908 Gnz/s, 3.610 Gflop/s, 21.9 to 36.3 GB/s)
gemv: 0.001581 seconds (0.912 Gnz/s, 3.626 Gflop/s, 22.0 to 36.4 GB/s)
gemv: 0.001578 seconds (0.914 Gnz/s, 3.634 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001574 seconds (0.916 Gnz/s, 3.643 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001576 seconds (0.915 Gnz/s, 3.637 Gflop/s, 22.1 to 36.5 GB/s)
gemv: 0.001602 seconds (0.900 Gnz/s, 3.579 Gflop/s, 21.7 to 36.0 GB/s)
gemv: 0.001590 seconds (0.907 Gnz/s, 3.605 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.001590 seconds (0.906 Gnz/s, 3.605 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.001574 seconds (0.916 Gnz/s, 3.642 Gflop/s, 22.1 to 36.6 GB/s)
