
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.656808 seconds (26.1 MB/s)
csr_from_coo: 0.047278 seconds, 45330 rows, 45330 columns, 3213618 nonzeros, 10 to 2364 nonzeros per row, 1 threads, 45330 to 45330 rows per thread, 3213618 to 3213618 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (12 L2 ways)
gemv (warmup): 0.002257 seconds (0.722 Gnz/s, 2.848 Gflop/s, 17.6 to 28.8 GB/s)
gemv (warmup): 0.002211 seconds (0.737 Gnz/s, 2.907 Gflop/s, 17.9 to 29.4 GB/s)
gemv (warmup): 0.002206 seconds (0.739 Gnz/s, 2.914 Gflop/s, 18.0 to 29.5 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.002211 seconds (0.737 Gnz/s, 2.907 Gflop/s, 17.9 to 29.4 GB/s)
gemv: 0.002223 seconds (0.733 Gnz/s, 2.891 Gflop/s, 17.8 to 29.2 GB/s)
gemv: 0.002211 seconds (0.737 Gnz/s, 2.906 Gflop/s, 17.9 to 29.4 GB/s)
gemv: 0.002206 seconds (0.739 Gnz/s, 2.913 Gflop/s, 18.0 to 29.5 GB/s)
gemv: 0.002207 seconds (0.738 Gnz/s, 2.912 Gflop/s, 18.0 to 29.4 GB/s)
gemv: 0.002208 seconds (0.738 Gnz/s, 2.911 Gflop/s, 18.0 to 29.4 GB/s)
gemv: 0.002222 seconds (0.733 Gnz/s, 2.892 Gflop/s, 17.8 to 29.2 GB/s)
gemv: 0.002207 seconds (0.738 Gnz/s, 2.912 Gflop/s, 18.0 to 29.4 GB/s)
gemv: 0.002208 seconds (0.738 Gnz/s, 2.910 Gflop/s, 18.0 to 29.4 GB/s)
gemv: 0.002212 seconds (0.737 Gnz/s, 2.906 Gflop/s, 17.9 to 29.4 GB/s)
gemv: 0.002228 seconds (0.731 Gnz/s, 2.885 Gflop/s, 17.8 to 29.2 GB/s)
gemv: 0.002207 seconds (0.738 Gnz/s, 2.912 Gflop/s, 18.0 to 29.5 GB/s)
gemv: 0.002208 seconds (0.738 Gnz/s, 2.911 Gflop/s, 18.0 to 29.4 GB/s)
gemv: 0.002206 seconds (0.738 Gnz/s, 2.913 Gflop/s, 18.0 to 29.5 GB/s)
gemv: 0.002224 seconds (0.733 Gnz/s, 2.889 Gflop/s, 17.8 to 29.2 GB/s)
gemv: 0.002208 seconds (0.738 Gnz/s, 2.911 Gflop/s, 18.0 to 29.4 GB/s)
gemv: 0.002207 seconds (0.738 Gnz/s, 2.912 Gflop/s, 18.0 to 29.4 GB/s)
gemv: 0.002210 seconds (0.737 Gnz/s, 2.909 Gflop/s, 17.9 to 29.4 GB/s)
gemv: 0.002225 seconds (0.732 Gnz/s, 2.888 Gflop/s, 17.8 to 29.2 GB/s)
gemv: 0.002211 seconds (0.737 Gnz/s, 2.907 Gflop/s, 17.9 to 29.4 GB/s)
gemv: 0.002205 seconds (0.739 Gnz/s, 2.915 Gflop/s, 18.0 to 29.5 GB/s)
gemv: 0.002206 seconds (0.739 Gnz/s, 2.913 Gflop/s, 18.0 to 29.5 GB/s)
gemv: 0.002207 seconds (0.738 Gnz/s, 2.912 Gflop/s, 18.0 to 29.4 GB/s)
gemv: 0.002227 seconds (0.732 Gnz/s, 2.886 Gflop/s, 17.8 to 29.2 GB/s)
gemv: 0.002208 seconds (0.738 Gnz/s, 2.911 Gflop/s, 18.0 to 29.4 GB/s)
gemv: 0.002208 seconds (0.738 Gnz/s, 2.911 Gflop/s, 18.0 to 29.4 GB/s)
gemv: 0.002209 seconds (0.738 Gnz/s, 2.909 Gflop/s, 17.9 to 29.4 GB/s)
gemv: 0.002226 seconds (0.732 Gnz/s, 2.888 Gflop/s, 17.8 to 29.2 GB/s)
gemv: 0.002211 seconds (0.737 Gnz/s, 2.907 Gflop/s, 17.9 to 29.4 GB/s)
gemv: 0.002208 seconds (0.738 Gnz/s, 2.911 Gflop/s, 18.0 to 29.4 GB/s)
gemv: 0.002214 seconds (0.736 Gnz/s, 2.903 Gflop/s, 17.9 to 29.4 GB/s)
gemv: 0.002221 seconds (0.734 Gnz/s, 2.893 Gflop/s, 17.8 to 29.3 GB/s)
gemv: 0.002211 seconds (0.737 Gnz/s, 2.907 Gflop/s, 17.9 to 29.4 GB/s)
gemv: 0.002209 seconds (0.738 Gnz/s, 2.910 Gflop/s, 18.0 to 29.4 GB/s)
gemv: 0.002205 seconds (0.739 Gnz/s, 2.915 Gflop/s, 18.0 to 29.5 GB/s)
gemv: 0.002224 seconds (0.733 Gnz/s, 2.890 Gflop/s, 17.8 to 29.2 GB/s)
gemv: 0.002240 seconds (0.728 Gnz/s, 2.870 Gflop/s, 17.7 to 29.0 GB/s)
gemv: 0.002208 seconds (0.738 Gnz/s, 2.910 Gflop/s, 18.0 to 29.4 GB/s)
gemv: 0.002210 seconds (0.737 Gnz/s, 2.908 Gflop/s, 17.9 to 29.4 GB/s)
gemv: 0.002206 seconds (0.739 Gnz/s, 2.913 Gflop/s, 18.0 to 29.5 GB/s)
