
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.210631 seconds (21.9 MB/s)
csr_from_coo: 0.055455 seconds, 121192 rows, 121192 columns, 2624331 nonzeros, 0 to 81 nonzeros per row, 1 threads, 121192 to 121192 rows per thread, 2624331 to 2624331 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (10 L2 ways)
gemv (warmup): 0.004953 seconds (0.275 Gnz/s, 1.060 Gflop/s, 6.9 to 11.0 GB/s)
gemv (warmup): 0.004692 seconds (0.290 Gnz/s, 1.119 Gflop/s, 7.3 to 11.6 GB/s)
gemv (warmup): 0.004683 seconds (0.291 Gnz/s, 1.121 Gflop/s, 7.3 to 11.6 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.004721 seconds (0.289 Gnz/s, 1.112 Gflop/s, 7.3 to 11.5 GB/s)
gemv: 0.004720 seconds (0.289 Gnz/s, 1.112 Gflop/s, 7.3 to 11.5 GB/s)
gemv: 0.004719 seconds (0.289 Gnz/s, 1.112 Gflop/s, 7.3 to 11.5 GB/s)
gemv: 0.004756 seconds (0.286 Gnz/s, 1.104 Gflop/s, 7.2 to 11.4 GB/s)
gemv: 0.004732 seconds (0.288 Gnz/s, 1.109 Gflop/s, 7.3 to 11.5 GB/s)
gemv: 0.004750 seconds (0.287 Gnz/s, 1.105 Gflop/s, 7.2 to 11.5 GB/s)
gemv: 0.004740 seconds (0.287 Gnz/s, 1.107 Gflop/s, 7.3 to 11.5 GB/s)
gemv: 0.004753 seconds (0.287 Gnz/s, 1.104 Gflop/s, 7.2 to 11.5 GB/s)
gemv: 0.004735 seconds (0.288 Gnz/s, 1.109 Gflop/s, 7.3 to 11.5 GB/s)
