
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 18.328614 seconds (33.9 MB/s)
csr_from_coo: 0.920119 seconds, 4802000 rows, 4802000 columns, 85362744 nonzeros, 6 to 18 nonzeros per row, 1 threads, 4802000 to 4802000 rows per thread, 85362744 to 85362744 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.230389 seconds (0.185 Gnz/s, 0.741 Gflop/s, 4.9 to 7.7 GB/s)
gemv (warmup): 0.312766 seconds (0.136 Gnz/s, 0.546 Gflop/s, 3.6 to 5.7 GB/s)
gemv (warmup): 0.329527 seconds (0.130 Gnz/s, 0.518 Gflop/s, 3.5 to 5.4 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.315540 seconds (0.135 Gnz/s, 0.541 Gflop/s, 3.6 to 5.7 GB/s)
gemv: 0.330790 seconds (0.129 Gnz/s, 0.516 Gflop/s, 3.4 to 5.4 GB/s)
gemv: 0.328270 seconds (0.130 Gnz/s, 0.520 Gflop/s, 3.5 to 5.4 GB/s)
gemv: 0.329420 seconds (0.130 Gnz/s, 0.518 Gflop/s, 3.5 to 5.4 GB/s)
gemv: 0.335752 seconds (0.127 Gnz/s, 0.508 Gflop/s, 3.4 to 5.3 GB/s)
gemv: 0.361950 seconds (0.118 Gnz/s, 0.472 Gflop/s, 3.1 to 4.9 GB/s)
gemv: 0.388247 seconds (0.110 Gnz/s, 0.440 Gflop/s, 2.9 to 4.6 GB/s)
gemv: 0.402435 seconds (0.106 Gnz/s, 0.424 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.403752 seconds (0.106 Gnz/s, 0.423 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.402064 seconds (0.106 Gnz/s, 0.425 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.402427 seconds (0.106 Gnz/s, 0.424 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.398660 seconds (0.107 Gnz/s, 0.428 Gflop/s, 2.9 to 4.5 GB/s)
gemv: 0.410014 seconds (0.104 Gnz/s, 0.416 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.405264 seconds (0.105 Gnz/s, 0.421 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.404844 seconds (0.105 Gnz/s, 0.422 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.403148 seconds (0.106 Gnz/s, 0.423 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.406185 seconds (0.105 Gnz/s, 0.420 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.402345 seconds (0.106 Gnz/s, 0.424 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.414438 seconds (0.103 Gnz/s, 0.412 Gflop/s, 2.7 to 4.3 GB/s)
gemv: 0.402438 seconds (0.106 Gnz/s, 0.424 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.402571 seconds (0.106 Gnz/s, 0.424 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.400829 seconds (0.106 Gnz/s, 0.426 Gflop/s, 2.8 to 4.5 GB/s)
gemv: 0.399560 seconds (0.107 Gnz/s, 0.427 Gflop/s, 2.9 to 4.5 GB/s)
gemv: 0.405302 seconds (0.105 Gnz/s, 0.421 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.404020 seconds (0.106 Gnz/s, 0.423 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.403328 seconds (0.106 Gnz/s, 0.423 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.402297 seconds (0.106 Gnz/s, 0.424 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.398502 seconds (0.107 Gnz/s, 0.428 Gflop/s, 2.9 to 4.5 GB/s)
gemv: 0.405785 seconds (0.105 Gnz/s, 0.421 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.404228 seconds (0.106 Gnz/s, 0.422 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.404120 seconds (0.106 Gnz/s, 0.422 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.400110 seconds (0.107 Gnz/s, 0.427 Gflop/s, 2.8 to 4.5 GB/s)
gemv: 0.399251 seconds (0.107 Gnz/s, 0.428 Gflop/s, 2.9 to 4.5 GB/s)
gemv: 0.409020 seconds (0.104 Gnz/s, 0.417 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.405721 seconds (0.105 Gnz/s, 0.421 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.404503 seconds (0.106 Gnz/s, 0.422 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.409479 seconds (0.104 Gnz/s, 0.417 Gflop/s, 2.8 to 4.4 GB/s)
gemv: 0.389527 seconds (0.110 Gnz/s, 0.438 Gflop/s, 2.9 to 4.6 GB/s)
gemv: 0.400195 seconds (0.107 Gnz/s, 0.427 Gflop/s, 2.8 to 4.5 GB/s)
gemv: 0.399406 seconds (0.107 Gnz/s, 0.427 Gflop/s, 2.9 to 4.5 GB/s)
