
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 7.655385 seconds (28.5 MB/s)
csr_from_coo: 0.228816 seconds, 504855 rows, 504855 columns, 17588875 nonzeros, 20 to 40 nonzeros per row, 1 threads, 504855 to 504855 rows per thread, 17588875 to 17588875 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.020457 seconds (0.442 Gnz/s, 1.720 Gflop/s, 10.9 to 17.6 GB/s)
gemv (warmup): 0.021404 seconds (0.423 Gnz/s, 1.644 Gflop/s, 10.4 to 16.8 GB/s)
gemv (warmup): 0.022983 seconds (0.394 Gnz/s, 1.531 Gflop/s, 9.7 to 15.7 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.022902 seconds (0.395 Gnz/s, 1.536 Gflop/s, 9.7 to 15.7 GB/s)
gemv: 0.023044 seconds (0.393 Gnz/s, 1.527 Gflop/s, 9.7 to 15.6 GB/s)
gemv: 0.023466 seconds (0.386 Gnz/s, 1.499 Gflop/s, 9.5 to 15.3 GB/s)
gemv: 0.023371 seconds (0.387 Gnz/s, 1.505 Gflop/s, 9.5 to 15.4 GB/s)
gemv: 0.023251 seconds (0.389 Gnz/s, 1.513 Gflop/s, 9.6 to 15.5 GB/s)
gemv: 0.023260 seconds (0.389 Gnz/s, 1.512 Gflop/s, 9.6 to 15.5 GB/s)
gemv: 0.023338 seconds (0.388 Gnz/s, 1.507 Gflop/s, 9.6 to 15.4 GB/s)
gemv: 0.023491 seconds (0.385 Gnz/s, 1.498 Gflop/s, 9.5 to 15.3 GB/s)
gemv: 0.023439 seconds (0.386 Gnz/s, 1.501 Gflop/s, 9.5 to 15.4 GB/s)
gemv: 0.023368 seconds (0.387 Gnz/s, 1.505 Gflop/s, 9.6 to 15.4 GB/s)
gemv: 0.023722 seconds (0.381 Gnz/s, 1.483 Gflop/s, 9.4 to 15.2 GB/s)
gemv: 0.024488 seconds (0.369 Gnz/s, 1.437 Gflop/s, 9.1 to 14.7 GB/s)
gemv: 0.024711 seconds (0.366 Gnz/s, 1.424 Gflop/s, 9.0 to 14.6 GB/s)
gemv: 0.024796 seconds (0.365 Gnz/s, 1.419 Gflop/s, 9.0 to 14.5 GB/s)
gemv: 0.025034 seconds (0.361 Gnz/s, 1.405 Gflop/s, 8.9 to 14.4 GB/s)
gemv: 0.027545 seconds (0.328 Gnz/s, 1.277 Gflop/s, 8.1 to 13.1 GB/s)
gemv: 0.028822 seconds (0.314 Gnz/s, 1.221 Gflop/s, 7.7 to 12.5 GB/s)
gemv: 0.028803 seconds (0.314 Gnz/s, 1.221 Gflop/s, 7.7 to 12.5 GB/s)
gemv: 0.028623 seconds (0.316 Gnz/s, 1.229 Gflop/s, 7.8 to 12.6 GB/s)
gemv: 0.028609 seconds (0.316 Gnz/s, 1.230 Gflop/s, 7.8 to 12.6 GB/s)
gemv: 0.028587 seconds (0.316 Gnz/s, 1.231 Gflop/s, 7.8 to 12.6 GB/s)
gemv: 0.028675 seconds (0.316 Gnz/s, 1.227 Gflop/s, 7.8 to 12.5 GB/s)
gemv: 0.028606 seconds (0.316 Gnz/s, 1.230 Gflop/s, 7.8 to 12.6 GB/s)
gemv: 0.028825 seconds (0.314 Gnz/s, 1.220 Gflop/s, 7.7 to 12.5 GB/s)
gemv: 0.028622 seconds (0.316 Gnz/s, 1.229 Gflop/s, 7.8 to 12.6 GB/s)
gemv: 0.028628 seconds (0.316 Gnz/s, 1.229 Gflop/s, 7.8 to 12.6 GB/s)
gemv: 0.028814 seconds (0.314 Gnz/s, 1.221 Gflop/s, 7.7 to 12.5 GB/s)
gemv: 0.028588 seconds (0.316 Gnz/s, 1.231 Gflop/s, 7.8 to 12.6 GB/s)
gemv: 0.028498 seconds (0.317 Gnz/s, 1.234 Gflop/s, 7.8 to 12.6 GB/s)
gemv: 0.028460 seconds (0.318 Gnz/s, 1.236 Gflop/s, 7.8 to 12.6 GB/s)
gemv: 0.028483 seconds (0.318 Gnz/s, 1.235 Gflop/s, 7.8 to 12.6 GB/s)
gemv: 0.028515 seconds (0.317 Gnz/s, 1.234 Gflop/s, 7.8 to 12.6 GB/s)
gemv: 0.028510 seconds (0.317 Gnz/s, 1.234 Gflop/s, 7.8 to 12.6 GB/s)
gemv: 0.030506 seconds (0.297 Gnz/s, 1.153 Gflop/s, 7.3 to 11.8 GB/s)
gemv: 0.029207 seconds (0.310 Gnz/s, 1.204 Gflop/s, 7.6 to 12.3 GB/s)
gemv: 0.029206 seconds (0.310 Gnz/s, 1.204 Gflop/s, 7.6 to 12.3 GB/s)
gemv: 0.028923 seconds (0.313 Gnz/s, 1.216 Gflop/s, 7.7 to 12.4 GB/s)
gemv: 0.028869 seconds (0.313 Gnz/s, 1.219 Gflop/s, 7.7 to 12.5 GB/s)
gemv: 0.028821 seconds (0.314 Gnz/s, 1.221 Gflop/s, 7.7 to 12.5 GB/s)
gemv: 0.028939 seconds (0.313 Gnz/s, 1.216 Gflop/s, 7.7 to 12.4 GB/s)
gemv: 0.028900 seconds (0.313 Gnz/s, 1.217 Gflop/s, 7.7 to 12.5 GB/s)
gemv: 0.028823 seconds (0.314 Gnz/s, 1.220 Gflop/s, 7.7 to 12.5 GB/s)
gemv: 0.028811 seconds (0.314 Gnz/s, 1.221 Gflop/s, 7.7 to 12.5 GB/s)
gemv: 0.028801 seconds (0.314 Gnz/s, 1.221 Gflop/s, 7.7 to 12.5 GB/s)
gemv: 0.029093 seconds (0.311 Gnz/s, 1.209 Gflop/s, 7.7 to 12.4 GB/s)
gemv: 0.030255 seconds (0.299 Gnz/s, 1.163 Gflop/s, 7.4 to 11.9 GB/s)
gemv: 0.029871 seconds (0.303 Gnz/s, 1.178 Gflop/s, 7.5 to 12.0 GB/s)
gemv: 0.029902 seconds (0.303 Gnz/s, 1.176 Gflop/s, 7.5 to 12.0 GB/s)
gemv: 0.029962 seconds (0.302 Gnz/s, 1.174 Gflop/s, 7.4 to 12.0 GB/s)
gemv: 0.029903 seconds (0.303 Gnz/s, 1.176 Gflop/s, 7.5 to 12.0 GB/s)
gemv: 0.031157 seconds (0.290 Gnz/s, 1.129 Gflop/s, 7.2 to 11.5 GB/s)
gemv: 0.029933 seconds (0.302 Gnz/s, 1.175 Gflop/s, 7.5 to 12.0 GB/s)
