
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.285223 seconds (26.8 MB/s)
csr_from_coo: 0.012897 seconds, 37762 rows, 37762 columns, 1162244 nonzeros, 16 to 42 nonzeros per row, 1 threads, 37762 to 37762 rows per thread, 1162244 to 1162244 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (14 L2 ways)
gemv (warmup): 0.001359 seconds (0.855 Gnz/s, 1.711 Gflop/s, 10.9 to 17.6 GB/s)
gemv (warmup): 0.001375 seconds (0.845 Gnz/s, 1.690 Gflop/s, 10.8 to 17.3 GB/s)
gemv (warmup): 0.001376 seconds (0.844 Gnz/s, 1.689 Gflop/s, 10.8 to 17.3 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.001379 seconds (0.843 Gnz/s, 1.686 Gflop/s, 10.8 to 17.3 GB/s)
gemv: 0.001374 seconds (0.846 Gnz/s, 1.692 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001373 seconds (0.846 Gnz/s, 1.693 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001374 seconds (0.846 Gnz/s, 1.691 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001373 seconds (0.846 Gnz/s, 1.693 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001375 seconds (0.845 Gnz/s, 1.691 Gflop/s, 10.8 to 17.3 GB/s)
gemv: 0.001375 seconds (0.845 Gnz/s, 1.690 Gflop/s, 10.8 to 17.3 GB/s)
gemv: 0.001370 seconds (0.848 Gnz/s, 1.697 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001373 seconds (0.846 Gnz/s, 1.692 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001376 seconds (0.845 Gnz/s, 1.689 Gflop/s, 10.8 to 17.3 GB/s)
gemv: 0.001395 seconds (0.833 Gnz/s, 1.666 Gflop/s, 10.6 to 17.1 GB/s)
gemv: 0.001374 seconds (0.846 Gnz/s, 1.691 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001377 seconds (0.844 Gnz/s, 1.688 Gflop/s, 10.8 to 17.3 GB/s)
gemv: 0.001374 seconds (0.846 Gnz/s, 1.692 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001374 seconds (0.846 Gnz/s, 1.692 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001372 seconds (0.847 Gnz/s, 1.695 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001374 seconds (0.846 Gnz/s, 1.691 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001388 seconds (0.837 Gnz/s, 1.674 Gflop/s, 10.7 to 17.2 GB/s)
gemv: 0.001374 seconds (0.846 Gnz/s, 1.692 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001372 seconds (0.847 Gnz/s, 1.695 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001371 seconds (0.848 Gnz/s, 1.696 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001371 seconds (0.848 Gnz/s, 1.696 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001369 seconds (0.849 Gnz/s, 1.698 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001371 seconds (0.848 Gnz/s, 1.695 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001383 seconds (0.840 Gnz/s, 1.680 Gflop/s, 10.7 to 17.2 GB/s)
gemv: 0.001373 seconds (0.846 Gnz/s, 1.693 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001371 seconds (0.848 Gnz/s, 1.695 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001371 seconds (0.848 Gnz/s, 1.695 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001374 seconds (0.846 Gnz/s, 1.691 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001371 seconds (0.848 Gnz/s, 1.695 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001394 seconds (0.834 Gnz/s, 1.667 Gflop/s, 10.7 to 17.1 GB/s)
gemv: 0.001370 seconds (0.849 Gnz/s, 1.697 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001373 seconds (0.846 Gnz/s, 1.693 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001377 seconds (0.844 Gnz/s, 1.688 Gflop/s, 10.8 to 17.3 GB/s)
gemv: 0.001373 seconds (0.846 Gnz/s, 1.693 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001377 seconds (0.844 Gnz/s, 1.688 Gflop/s, 10.8 to 17.3 GB/s)
gemv: 0.001376 seconds (0.845 Gnz/s, 1.689 Gflop/s, 10.8 to 17.3 GB/s)
gemv: 0.001387 seconds (0.838 Gnz/s, 1.676 Gflop/s, 10.7 to 17.2 GB/s)
gemv: 0.001376 seconds (0.844 Gnz/s, 1.689 Gflop/s, 10.8 to 17.3 GB/s)
gemv: 0.001368 seconds (0.850 Gnz/s, 1.699 Gflop/s, 10.9 to 17.4 GB/s)
gemv: 0.001368 seconds (0.850 Gnz/s, 1.700 Gflop/s, 10.9 to 17.4 GB/s)
gemv: 0.001370 seconds (0.848 Gnz/s, 1.697 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001374 seconds (0.846 Gnz/s, 1.691 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001374 seconds (0.846 Gnz/s, 1.691 Gflop/s, 10.8 to 17.4 GB/s)
gemv: 0.001388 seconds (0.838 Gnz/s, 1.675 Gflop/s, 10.7 to 17.2 GB/s)
