
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 17.586385 seconds (29.8 MB/s)
csr_from_coo: 0.307299 seconds, 38120 rows, 38120 columns, 16171169 nonzeros, 2 to 983 nonzeros per row, 1 threads, 38120 to 38120 rows per thread, 16171169 to 16171169 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
gemv (warmup): 0.006302 seconds (2.566 Gnz/s, 5.132 Gflop/s, 30.9 to 51.4 GB/s)
gemv (warmup): 0.006232 seconds (2.595 Gnz/s, 5.190 Gflop/s, 31.3 to 52.0 GB/s)
gemv (warmup): 0.006219 seconds (2.600 Gnz/s, 5.201 Gflop/s, 31.4 to 52.1 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.006233 seconds (2.595 Gnz/s, 5.189 Gflop/s, 31.3 to 52.0 GB/s)
gemv: 0.006207 seconds (2.605 Gnz/s, 5.211 Gflop/s, 31.4 to 52.2 GB/s)
gemv: 0.006221 seconds (2.600 Gnz/s, 5.199 Gflop/s, 31.3 to 52.1 GB/s)
gemv: 0.006228 seconds (2.597 Gnz/s, 5.193 Gflop/s, 31.3 to 52.0 GB/s)
gemv: 0.006210 seconds (2.604 Gnz/s, 5.208 Gflop/s, 31.4 to 52.2 GB/s)
gemv: 0.006222 seconds (2.599 Gnz/s, 5.198 Gflop/s, 31.3 to 52.1 GB/s)
gemv: 0.006215 seconds (2.602 Gnz/s, 5.204 Gflop/s, 31.4 to 52.1 GB/s)
gemv: 0.006205 seconds (2.606 Gnz/s, 5.212 Gflop/s, 31.4 to 52.2 GB/s)
gemv: 0.006230 seconds (2.596 Gnz/s, 5.191 Gflop/s, 31.3 to 52.0 GB/s)
gemv: 0.006206 seconds (2.606 Gnz/s, 5.211 Gflop/s, 31.4 to 52.2 GB/s)
gemv: 0.006235 seconds (2.594 Gnz/s, 5.187 Gflop/s, 31.3 to 52.0 GB/s)
gemv: 0.006210 seconds (2.604 Gnz/s, 5.208 Gflop/s, 31.4 to 52.2 GB/s)
gemv: 0.006210 seconds (2.604 Gnz/s, 5.208 Gflop/s, 31.4 to 52.2 GB/s)
gemv: 0.006230 seconds (2.596 Gnz/s, 5.191 Gflop/s, 31.3 to 52.0 GB/s)
gemv: 0.006214 seconds (2.602 Gnz/s, 5.204 Gflop/s, 31.4 to 52.1 GB/s)
gemv: 0.006210 seconds (2.604 Gnz/s, 5.208 Gflop/s, 31.4 to 52.2 GB/s)
gemv: 0.006230 seconds (2.596 Gnz/s, 5.191 Gflop/s, 31.3 to 52.0 GB/s)
gemv: 0.006207 seconds (2.605 Gnz/s, 5.211 Gflop/s, 31.4 to 52.2 GB/s)
gemv: 0.006210 seconds (2.604 Gnz/s, 5.208 Gflop/s, 31.4 to 52.2 GB/s)
gemv: 0.006225 seconds (2.598 Gnz/s, 5.196 Gflop/s, 31.3 to 52.1 GB/s)
gemv: 0.006214 seconds (2.602 Gnz/s, 5.204 Gflop/s, 31.4 to 52.1 GB/s)
gemv: 0.006227 seconds (2.597 Gnz/s, 5.194 Gflop/s, 31.3 to 52.0 GB/s)
gemv: 0.006221 seconds (2.600 Gnz/s, 5.199 Gflop/s, 31.3 to 52.1 GB/s)
gemv: 0.006207 seconds (2.605 Gnz/s, 5.211 Gflop/s, 31.4 to 52.2 GB/s)
gemv: 0.006210 seconds (2.604 Gnz/s, 5.208 Gflop/s, 31.4 to 52.2 GB/s)
gemv: 0.006217 seconds (2.601 Gnz/s, 5.203 Gflop/s, 31.4 to 52.1 GB/s)
gemv: 0.006293 seconds (2.570 Gnz/s, 5.139 Gflop/s, 31.0 to 51.5 GB/s)
gemv: 0.006238 seconds (2.592 Gnz/s, 5.184 Gflop/s, 31.3 to 51.9 GB/s)
gemv: 0.006207 seconds (2.605 Gnz/s, 5.210 Gflop/s, 31.4 to 52.2 GB/s)
gemv: 0.006210 seconds (2.604 Gnz/s, 5.208 Gflop/s, 31.4 to 52.2 GB/s)
gemv: 0.006216 seconds (2.601 Gnz/s, 5.203 Gflop/s, 31.4 to 52.1 GB/s)
gemv: 0.006208 seconds (2.605 Gnz/s, 5.210 Gflop/s, 31.4 to 52.2 GB/s)
gemv: 0.006229 seconds (2.596 Gnz/s, 5.192 Gflop/s, 31.3 to 52.0 GB/s)
gemv: 0.006224 seconds (2.598 Gnz/s, 5.196 Gflop/s, 31.3 to 52.1 GB/s)
gemv: 0.006202 seconds (2.607 Gnz/s, 5.215 Gflop/s, 31.4 to 52.2 GB/s)
gemv: 0.006232 seconds (2.595 Gnz/s, 5.189 Gflop/s, 31.3 to 52.0 GB/s)
gemv: 0.006200 seconds (2.608 Gnz/s, 5.216 Gflop/s, 31.4 to 52.3 GB/s)
gemv: 0.006192 seconds (2.612 Gnz/s, 5.223 Gflop/s, 31.5 to 52.3 GB/s)
gemv: 0.006214 seconds (2.602 Gnz/s, 5.204 Gflop/s, 31.4 to 52.1 GB/s)
gemv: 0.006207 seconds (2.605 Gnz/s, 5.211 Gflop/s, 31.4 to 52.2 GB/s)
gemv: 0.006236 seconds (2.593 Gnz/s, 5.187 Gflop/s, 31.3 to 52.0 GB/s)
gemv: 0.006217 seconds (2.601 Gnz/s, 5.202 Gflop/s, 31.4 to 52.1 GB/s)
gemv: 0.006213 seconds (2.603 Gnz/s, 5.205 Gflop/s, 31.4 to 52.1 GB/s)
gemv: 0.006217 seconds (2.601 Gnz/s, 5.203 Gflop/s, 31.4 to 52.1 GB/s)
gemv: 0.006240 seconds (2.591 Gnz/s, 5.183 Gflop/s, 31.2 to 51.9 GB/s)
gemv: 0.006213 seconds (2.603 Gnz/s, 5.205 Gflop/s, 31.4 to 52.2 GB/s)
gemv: 0.006234 seconds (2.594 Gnz/s, 5.188 Gflop/s, 31.3 to 52.0 GB/s)
gemv: 0.006230 seconds (2.596 Gnz/s, 5.192 Gflop/s, 31.3 to 52.0 GB/s)
gemv: 0.006199 seconds (2.608 Gnz/s, 5.217 Gflop/s, 31.4 to 52.3 GB/s)
gemv: 0.006225 seconds (2.598 Gnz/s, 5.195 Gflop/s, 31.3 to 52.1 GB/s)
gemv: 0.006215 seconds (2.602 Gnz/s, 5.204 Gflop/s, 31.4 to 52.1 GB/s)
gemv: 0.006222 seconds (2.599 Gnz/s, 5.198 Gflop/s, 31.3 to 52.1 GB/s)
gemv: 0.006230 seconds (2.596 Gnz/s, 5.191 Gflop/s, 31.3 to 52.0 GB/s)
