
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.508339 seconds (26.5 MB/s)
csr_from_coo: 0.217812 seconds, 1039183 rows, 1039183 columns, 6229636 nonzeros, 3 to 10 nonzeros per row, 1 threads, 1039183 to 1039183 rows per thread, 6229636 to 6229636 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (8 L2 ways)
gemv (warmup): 0.072397 seconds (0.043 Gnz/s, 0.172 Gflop/s, 1.4 to 2.0 GB/s)
gemv (warmup): 0.079184 seconds (0.039 Gnz/s, 0.157 Gflop/s, 1.3 to 1.8 GB/s)
gemv (warmup): 0.079347 seconds (0.039 Gnz/s, 0.157 Gflop/s, 1.3 to 1.8 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.079305 seconds (0.039 Gnz/s, 0.157 Gflop/s, 1.3 to 1.8 GB/s)
gemv: 0.079256 seconds (0.039 Gnz/s, 0.157 Gflop/s, 1.3 to 1.8 GB/s)
gemv: 0.079562 seconds (0.039 Gnz/s, 0.157 Gflop/s, 1.3 to 1.8 GB/s)
gemv: 0.079658 seconds (0.039 Gnz/s, 0.156 Gflop/s, 1.3 to 1.8 GB/s)
gemv: 0.079674 seconds (0.039 Gnz/s, 0.156 Gflop/s, 1.3 to 1.8 GB/s)
gemv: 0.079710 seconds (0.039 Gnz/s, 0.156 Gflop/s, 1.3 to 1.8 GB/s)
gemv: 0.079698 seconds (0.039 Gnz/s, 0.156 Gflop/s, 1.3 to 1.8 GB/s)
gemv: 0.079749 seconds (0.039 Gnz/s, 0.156 Gflop/s, 1.3 to 1.8 GB/s)
gemv: 0.079797 seconds (0.039 Gnz/s, 0.156 Gflop/s, 1.2 to 1.8 GB/s)
gemv: 0.079791 seconds (0.039 Gnz/s, 0.156 Gflop/s, 1.2 to 1.8 GB/s)
gemv: 0.079792 seconds (0.039 Gnz/s, 0.156 Gflop/s, 1.2 to 1.8 GB/s)
gemv: 0.079870 seconds (0.039 Gnz/s, 0.156 Gflop/s, 1.2 to 1.8 GB/s)
gemv: 0.079857 seconds (0.039 Gnz/s, 0.156 Gflop/s, 1.2 to 1.8 GB/s)
gemv: 0.079902 seconds (0.039 Gnz/s, 0.156 Gflop/s, 1.2 to 1.8 GB/s)
gemv: 0.079906 seconds (0.039 Gnz/s, 0.156 Gflop/s, 1.2 to 1.8 GB/s)
gemv: 0.079914 seconds (0.039 Gnz/s, 0.156 Gflop/s, 1.2 to 1.8 GB/s)
