
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 9.510171 seconds (26.1 MB/s)
csr_from_coo: 0.452408 seconds, 1062400 rows, 1062400 columns, 28704672 nonzeros, 5 to 28 nonzeros per row, 1 threads, 1062400 to 1062400 rows per thread, 28704672 to 28704672 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
gemv (warmup): 0.033499 seconds (0.444 Gnz/s, 1.714 Gflop/s, 11.0 to 17.6 GB/s)
gemv (warmup): 0.033412 seconds (0.445 Gnz/s, 1.718 Gflop/s, 11.1 to 17.7 GB/s)
gemv (warmup): 0.033418 seconds (0.445 Gnz/s, 1.718 Gflop/s, 11.1 to 17.7 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.033460 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033468 seconds (0.445 Gnz/s, 1.715 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033465 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033450 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033463 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033458 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033457 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033461 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033454 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033454 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033454 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033447 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033460 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033437 seconds (0.445 Gnz/s, 1.717 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033452 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033461 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033454 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033456 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033473 seconds (0.445 Gnz/s, 1.715 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033453 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033446 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033468 seconds (0.445 Gnz/s, 1.715 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033447 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033441 seconds (0.445 Gnz/s, 1.717 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033462 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033454 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033461 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033446 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033450 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033482 seconds (0.445 Gnz/s, 1.715 Gflop/s, 11.0 to 17.7 GB/s)
gemv: 0.033469 seconds (0.445 Gnz/s, 1.715 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033448 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033479 seconds (0.445 Gnz/s, 1.715 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033459 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033457 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033471 seconds (0.445 Gnz/s, 1.715 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033452 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033457 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033466 seconds (0.445 Gnz/s, 1.715 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033452 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033464 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033449 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033455 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033468 seconds (0.445 Gnz/s, 1.715 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033445 seconds (0.445 Gnz/s, 1.717 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033450 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033475 seconds (0.445 Gnz/s, 1.715 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033450 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033453 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033461 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033453 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033458 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033462 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033453 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033464 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033460 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033445 seconds (0.445 Gnz/s, 1.717 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033457 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033468 seconds (0.445 Gnz/s, 1.715 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033437 seconds (0.445 Gnz/s, 1.717 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033471 seconds (0.445 Gnz/s, 1.715 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033467 seconds (0.445 Gnz/s, 1.715 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033451 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033455 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033455 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033462 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033458 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033450 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033458 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033461 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033455 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033453 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033459 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033454 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033461 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033440 seconds (0.445 Gnz/s, 1.717 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033450 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033456 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033454 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033461 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033447 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033459 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033463 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033453 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
gemv: 0.033449 seconds (0.445 Gnz/s, 1.716 Gflop/s, 11.1 to 17.7 GB/s)
