
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 13.478652 seconds (27.5 MB/s)
csr_from_coo: 0.574873 seconds, 589446 rows, 589446 columns, 21758924 nonzeros, 12 to 106 nonzeros per row, 1 threads, 589446 to 589446 rows per thread, 21758924 to 21758924 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.061757 seconds (0.181 Gnz/s, 0.705 Gflop/s, 4.5 to 7.2 GB/s)
gemv (warmup): 0.066503 seconds (0.168 Gnz/s, 0.654 Gflop/s, 4.1 to 6.7 GB/s)
gemv (warmup): 0.066918 seconds (0.167 Gnz/s, 0.650 Gflop/s, 4.1 to 6.6 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.067025 seconds (0.167 Gnz/s, 0.649 Gflop/s, 4.1 to 6.6 GB/s)
gemv: 0.067255 seconds (0.166 Gnz/s, 0.647 Gflop/s, 4.1 to 6.6 GB/s)
gemv: 0.067408 seconds (0.166 Gnz/s, 0.646 Gflop/s, 4.1 to 6.6 GB/s)
gemv: 0.067605 seconds (0.165 Gnz/s, 0.644 Gflop/s, 4.1 to 6.6 GB/s)
gemv: 0.067794 seconds (0.165 Gnz/s, 0.642 Gflop/s, 4.1 to 6.6 GB/s)
gemv: 0.067833 seconds (0.165 Gnz/s, 0.642 Gflop/s, 4.1 to 6.6 GB/s)
gemv: 0.067949 seconds (0.164 Gnz/s, 0.640 Gflop/s, 4.1 to 6.5 GB/s)
gemv: 0.068501 seconds (0.163 Gnz/s, 0.635 Gflop/s, 4.0 to 6.5 GB/s)
gemv: 0.069004 seconds (0.162 Gnz/s, 0.631 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069022 seconds (0.162 Gnz/s, 0.630 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069087 seconds (0.162 Gnz/s, 0.630 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069079 seconds (0.162 Gnz/s, 0.630 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069208 seconds (0.161 Gnz/s, 0.629 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069302 seconds (0.161 Gnz/s, 0.628 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069235 seconds (0.161 Gnz/s, 0.629 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069127 seconds (0.162 Gnz/s, 0.630 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069205 seconds (0.161 Gnz/s, 0.629 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069259 seconds (0.161 Gnz/s, 0.628 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069302 seconds (0.161 Gnz/s, 0.628 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069361 seconds (0.161 Gnz/s, 0.627 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069365 seconds (0.161 Gnz/s, 0.627 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069430 seconds (0.161 Gnz/s, 0.627 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069051 seconds (0.162 Gnz/s, 0.630 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069217 seconds (0.161 Gnz/s, 0.629 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069213 seconds (0.161 Gnz/s, 0.629 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069393 seconds (0.161 Gnz/s, 0.627 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069408 seconds (0.161 Gnz/s, 0.627 Gflop/s, 4.0 to 6.4 GB/s)
gemv: 0.069857 seconds (0.160 Gnz/s, 0.623 Gflop/s, 3.9 to 6.4 GB/s)
gemv: 0.070247 seconds (0.159 Gnz/s, 0.620 Gflop/s, 3.9 to 6.3 GB/s)
gemv: 0.070152 seconds (0.159 Gnz/s, 0.620 Gflop/s, 3.9 to 6.3 GB/s)
gemv: 0.070173 seconds (0.159 Gnz/s, 0.620 Gflop/s, 3.9 to 6.3 GB/s)
gemv: 0.070214 seconds (0.159 Gnz/s, 0.620 Gflop/s, 3.9 to 6.3 GB/s)
