
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.895097 seconds (28.0 MB/s)
csr_from_coo: 0.131502 seconds, 153746 rows, 153746 columns, 9080404 nonzeros, 6 to 99 nonzeros per row, 1 threads, 153746 to 153746 rows per thread, 9080404 to 9080404 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
gemv (warmup): 0.008002 seconds (0.577 Gnz/s, 2.270 Gflop/s, 14.1 to 23.0 GB/s)
gemv (warmup): 0.007930 seconds (0.582 Gnz/s, 2.290 Gflop/s, 14.2 to 23.2 GB/s)
gemv (warmup): 0.007920 seconds (0.583 Gnz/s, 2.293 Gflop/s, 14.2 to 23.2 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.007926 seconds (0.583 Gnz/s, 2.291 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007937 seconds (0.582 Gnz/s, 2.288 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007943 seconds (0.581 Gnz/s, 2.286 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007935 seconds (0.582 Gnz/s, 2.289 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007939 seconds (0.582 Gnz/s, 2.288 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007920 seconds (0.583 Gnz/s, 2.293 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007941 seconds (0.581 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007938 seconds (0.582 Gnz/s, 2.288 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007943 seconds (0.581 Gnz/s, 2.286 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007941 seconds (0.581 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007924 seconds (0.583 Gnz/s, 2.292 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007945 seconds (0.581 Gnz/s, 2.286 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007939 seconds (0.582 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007938 seconds (0.582 Gnz/s, 2.288 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007937 seconds (0.582 Gnz/s, 2.288 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007914 seconds (0.583 Gnz/s, 2.295 Gflop/s, 14.2 to 23.3 GB/s)
gemv: 0.007934 seconds (0.582 Gnz/s, 2.289 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007942 seconds (0.581 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007943 seconds (0.581 Gnz/s, 2.286 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007934 seconds (0.582 Gnz/s, 2.289 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007923 seconds (0.583 Gnz/s, 2.292 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007935 seconds (0.582 Gnz/s, 2.289 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007941 seconds (0.581 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007939 seconds (0.582 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007938 seconds (0.582 Gnz/s, 2.288 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007917 seconds (0.583 Gnz/s, 2.294 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007920 seconds (0.583 Gnz/s, 2.293 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007940 seconds (0.581 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007941 seconds (0.581 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007941 seconds (0.581 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007940 seconds (0.581 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007919 seconds (0.583 Gnz/s, 2.293 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007934 seconds (0.582 Gnz/s, 2.289 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007941 seconds (0.581 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007944 seconds (0.581 Gnz/s, 2.286 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007946 seconds (0.581 Gnz/s, 2.286 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007920 seconds (0.583 Gnz/s, 2.293 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007932 seconds (0.582 Gnz/s, 2.289 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007940 seconds (0.581 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007938 seconds (0.582 Gnz/s, 2.288 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007938 seconds (0.582 Gnz/s, 2.288 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007921 seconds (0.583 Gnz/s, 2.293 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007936 seconds (0.582 Gnz/s, 2.288 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007932 seconds (0.582 Gnz/s, 2.289 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007937 seconds (0.582 Gnz/s, 2.288 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007944 seconds (0.581 Gnz/s, 2.286 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007926 seconds (0.583 Gnz/s, 2.291 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007930 seconds (0.582 Gnz/s, 2.290 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007934 seconds (0.582 Gnz/s, 2.289 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007945 seconds (0.581 Gnz/s, 2.286 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007938 seconds (0.582 Gnz/s, 2.288 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007918 seconds (0.583 Gnz/s, 2.293 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007932 seconds (0.582 Gnz/s, 2.289 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007943 seconds (0.581 Gnz/s, 2.286 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007934 seconds (0.582 Gnz/s, 2.289 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007940 seconds (0.581 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007939 seconds (0.582 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007924 seconds (0.583 Gnz/s, 2.292 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007937 seconds (0.582 Gnz/s, 2.288 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007942 seconds (0.581 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007936 seconds (0.582 Gnz/s, 2.288 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007943 seconds (0.581 Gnz/s, 2.286 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007921 seconds (0.583 Gnz/s, 2.293 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007932 seconds (0.582 Gnz/s, 2.290 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007929 seconds (0.582 Gnz/s, 2.291 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007939 seconds (0.582 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007943 seconds (0.581 Gnz/s, 2.286 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007923 seconds (0.583 Gnz/s, 2.292 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007940 seconds (0.582 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007941 seconds (0.581 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007935 seconds (0.582 Gnz/s, 2.289 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007933 seconds (0.582 Gnz/s, 2.289 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007925 seconds (0.583 Gnz/s, 2.291 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007940 seconds (0.581 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007935 seconds (0.582 Gnz/s, 2.289 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007951 seconds (0.581 Gnz/s, 2.284 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007938 seconds (0.582 Gnz/s, 2.288 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007922 seconds (0.583 Gnz/s, 2.292 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007934 seconds (0.582 Gnz/s, 2.289 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007943 seconds (0.581 Gnz/s, 2.286 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007943 seconds (0.581 Gnz/s, 2.286 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007940 seconds (0.582 Gnz/s, 2.287 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007943 seconds (0.581 Gnz/s, 2.286 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007922 seconds (0.583 Gnz/s, 2.293 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007948 seconds (0.581 Gnz/s, 2.285 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007939 seconds (0.582 Gnz/s, 2.288 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007933 seconds (0.582 Gnz/s, 2.289 Gflop/s, 14.2 to 23.2 GB/s)
gemv: 0.007937 seconds (0.582 Gnz/s, 2.288 Gflop/s, 14.2 to 23.2 GB/s)
