
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.509299 seconds (27.2 MB/s)
csr_from_coo: 0.021274 seconds, 189860 rows, 189860 columns, 1347273 nonzeros, 1 to 60 nonzeros per row, 1 threads, 189860 to 189860 rows per thread, 1347273 to 1347273 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (4 L2 ways)
gemv (warmup): 0.005591 seconds (0.241 Gnz/s, 0.482 Gflop/s, 3.7 to 5.4 GB/s)
gemv (warmup): 0.005409 seconds (0.249 Gnz/s, 0.498 Gflop/s, 3.8 to 5.5 GB/s)
gemv (warmup): 0.005387 seconds (0.250 Gnz/s, 0.500 Gflop/s, 3.8 to 5.6 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.005409 seconds (0.249 Gnz/s, 0.498 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.005383 seconds (0.250 Gnz/s, 0.501 Gflop/s, 3.8 to 5.6 GB/s)
gemv: 0.005390 seconds (0.250 Gnz/s, 0.500 Gflop/s, 3.8 to 5.6 GB/s)
gemv: 0.005379 seconds (0.250 Gnz/s, 0.501 Gflop/s, 3.9 to 5.6 GB/s)
gemv: 0.005392 seconds (0.250 Gnz/s, 0.500 Gflop/s, 3.8 to 5.6 GB/s)
gemv: 0.005378 seconds (0.251 Gnz/s, 0.501 Gflop/s, 3.9 to 5.6 GB/s)
gemv: 0.005379 seconds (0.250 Gnz/s, 0.501 Gflop/s, 3.9 to 5.6 GB/s)
gemv: 0.005394 seconds (0.250 Gnz/s, 0.500 Gflop/s, 3.8 to 5.6 GB/s)
gemv: 0.005384 seconds (0.250 Gnz/s, 0.500 Gflop/s, 3.8 to 5.6 GB/s)
gemv: 0.005386 seconds (0.250 Gnz/s, 0.500 Gflop/s, 3.8 to 5.6 GB/s)
gemv: 0.005382 seconds (0.250 Gnz/s, 0.501 Gflop/s, 3.9 to 5.6 GB/s)
gemv: 0.005392 seconds (0.250 Gnz/s, 0.500 Gflop/s, 3.8 to 5.6 GB/s)
gemv: 0.005382 seconds (0.250 Gnz/s, 0.501 Gflop/s, 3.9 to 5.6 GB/s)
gemv: 0.005389 seconds (0.250 Gnz/s, 0.500 Gflop/s, 3.8 to 5.6 GB/s)
gemv: 0.005382 seconds (0.250 Gnz/s, 0.501 Gflop/s, 3.9 to 5.6 GB/s)
gemv: 0.005401 seconds (0.249 Gnz/s, 0.499 Gflop/s, 3.8 to 5.6 GB/s)
gemv: 0.005393 seconds (0.250 Gnz/s, 0.500 Gflop/s, 3.8 to 5.6 GB/s)
gemv: 0.005392 seconds (0.250 Gnz/s, 0.500 Gflop/s, 3.8 to 5.6 GB/s)
gemv: 0.005400 seconds (0.249 Gnz/s, 0.499 Gflop/s, 3.8 to 5.6 GB/s)
gemv: 0.005388 seconds (0.250 Gnz/s, 0.500 Gflop/s, 3.8 to 5.6 GB/s)
gemv: 0.005397 seconds (0.250 Gnz/s, 0.499 Gflop/s, 3.8 to 5.6 GB/s)
gemv: 0.005390 seconds (0.250 Gnz/s, 0.500 Gflop/s, 3.8 to 5.6 GB/s)
gemv: 0.005403 seconds (0.249 Gnz/s, 0.499 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.005390 seconds (0.250 Gnz/s, 0.500 Gflop/s, 3.8 to 5.6 GB/s)
gemv: 0.005399 seconds (0.250 Gnz/s, 0.499 Gflop/s, 3.8 to 5.6 GB/s)
gemv: 0.005401 seconds (0.249 Gnz/s, 0.499 Gflop/s, 3.8 to 5.6 GB/s)
gemv: 0.005412 seconds (0.249 Gnz/s, 0.498 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.005422 seconds (0.248 Gnz/s, 0.497 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.005415 seconds (0.249 Gnz/s, 0.498 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.005421 seconds (0.249 Gnz/s, 0.497 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.005413 seconds (0.249 Gnz/s, 0.498 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.005419 seconds (0.249 Gnz/s, 0.497 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.005410 seconds (0.249 Gnz/s, 0.498 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.005416 seconds (0.249 Gnz/s, 0.497 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.005407 seconds (0.249 Gnz/s, 0.498 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.005406 seconds (0.249 Gnz/s, 0.498 Gflop/s, 3.8 to 5.5 GB/s)
