
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.814725 seconds (28.5 MB/s)
csr_from_coo: 0.041100 seconds, 50000 rows, 50000 columns, 1548988 nonzeros, 6 to 56 nonzeros per row, 1 threads, 50000 to 50000 rows per thread, 1548988 to 1548988 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.004956 seconds (0.161 Gnz/s, 0.625 Gflop/s, 4.0 to 6.4 GB/s)
gemv (warmup): 0.005107 seconds (0.157 Gnz/s, 0.607 Gflop/s, 3.9 to 6.2 GB/s)
gemv (warmup): 0.005561 seconds (0.144 Gnz/s, 0.557 Gflop/s, 3.6 to 5.7 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.005838 seconds (0.137 Gnz/s, 0.531 Gflop/s, 3.4 to 5.4 GB/s)
gemv: 0.005819 seconds (0.137 Gnz/s, 0.532 Gflop/s, 3.4 to 5.5 GB/s)
gemv: 0.005834 seconds (0.137 Gnz/s, 0.531 Gflop/s, 3.4 to 5.4 GB/s)
gemv: 0.005825 seconds (0.137 Gnz/s, 0.532 Gflop/s, 3.4 to 5.5 GB/s)
gemv: 0.005857 seconds (0.136 Gnz/s, 0.529 Gflop/s, 3.4 to 5.4 GB/s)
gemv: 0.005815 seconds (0.137 Gnz/s, 0.533 Gflop/s, 3.4 to 5.5 GB/s)
gemv: 0.005977 seconds (0.134 Gnz/s, 0.518 Gflop/s, 3.3 to 5.3 GB/s)
gemv: 0.005976 seconds (0.134 Gnz/s, 0.518 Gflop/s, 3.3 to 5.3 GB/s)
gemv: 0.005987 seconds (0.134 Gnz/s, 0.517 Gflop/s, 3.3 to 5.3 GB/s)
gemv: 0.006031 seconds (0.133 Gnz/s, 0.514 Gflop/s, 3.3 to 5.3 GB/s)
gemv: 0.006017 seconds (0.133 Gnz/s, 0.515 Gflop/s, 3.3 to 5.3 GB/s)
gemv: 0.006006 seconds (0.133 Gnz/s, 0.516 Gflop/s, 3.3 to 5.3 GB/s)
gemv: 0.006095 seconds (0.131 Gnz/s, 0.508 Gflop/s, 3.2 to 5.2 GB/s)
gemv: 0.006250 seconds (0.128 Gnz/s, 0.496 Gflop/s, 3.2 to 5.1 GB/s)
gemv: 0.006218 seconds (0.129 Gnz/s, 0.498 Gflop/s, 3.2 to 5.1 GB/s)
gemv: 0.006295 seconds (0.127 Gnz/s, 0.492 Gflop/s, 3.1 to 5.0 GB/s)
gemv: 0.006259 seconds (0.128 Gnz/s, 0.495 Gflop/s, 3.2 to 5.1 GB/s)
gemv: 0.006273 seconds (0.127 Gnz/s, 0.494 Gflop/s, 3.2 to 5.1 GB/s)
gemv: 0.006284 seconds (0.127 Gnz/s, 0.493 Gflop/s, 3.1 to 5.1 GB/s)
gemv: 0.006312 seconds (0.127 Gnz/s, 0.491 Gflop/s, 3.1 to 5.0 GB/s)
gemv: 0.006356 seconds (0.126 Gnz/s, 0.487 Gflop/s, 3.1 to 5.0 GB/s)
gemv: 0.006307 seconds (0.127 Gnz/s, 0.491 Gflop/s, 3.1 to 5.0 GB/s)
gemv: 0.006292 seconds (0.127 Gnz/s, 0.492 Gflop/s, 3.1 to 5.1 GB/s)
