
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 20.349268 seconds (30.9 MB/s)
csr_from_coo: 0.275064 seconds, 3428755 rows, 3428755 columns, 18920347 nonzeros, 1 to 27 nonzeros per row, 1 threads, 3428755 to 3428755 rows per thread, 18920347 to 18920347 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.077610 seconds (0.244 Gnz/s, 0.488 Gflop/s, 4.0 to 5.6 GB/s)
gemv (warmup): 0.078408 seconds (0.241 Gnz/s, 0.483 Gflop/s, 3.9 to 5.5 GB/s)
gemv (warmup): 0.078521 seconds (0.241 Gnz/s, 0.482 Gflop/s, 3.9 to 5.5 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.078689 seconds (0.240 Gnz/s, 0.481 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.078696 seconds (0.240 Gnz/s, 0.481 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.078749 seconds (0.240 Gnz/s, 0.481 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.078791 seconds (0.240 Gnz/s, 0.480 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.078805 seconds (0.240 Gnz/s, 0.480 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.078808 seconds (0.240 Gnz/s, 0.480 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.078822 seconds (0.240 Gnz/s, 0.480 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.078866 seconds (0.240 Gnz/s, 0.480 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.078998 seconds (0.240 Gnz/s, 0.479 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079147 seconds (0.239 Gnz/s, 0.478 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079157 seconds (0.239 Gnz/s, 0.478 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079154 seconds (0.239 Gnz/s, 0.478 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079118 seconds (0.239 Gnz/s, 0.478 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079126 seconds (0.239 Gnz/s, 0.478 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079128 seconds (0.239 Gnz/s, 0.478 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079153 seconds (0.239 Gnz/s, 0.478 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079130 seconds (0.239 Gnz/s, 0.478 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079115 seconds (0.239 Gnz/s, 0.478 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079109 seconds (0.239 Gnz/s, 0.478 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079158 seconds (0.239 Gnz/s, 0.478 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079443 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079463 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079465 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079481 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079467 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079474 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079441 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079448 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079459 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079466 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079452 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079476 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079495 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079491 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079465 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079471 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079473 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079531 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.079462 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079484 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079509 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.079509 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.079525 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.079492 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079499 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.079494 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079498 seconds (0.238 Gnz/s, 0.476 Gflop/s, 3.9 to 5.5 GB/s)
gemv: 0.079606 seconds (0.238 Gnz/s, 0.475 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.079582 seconds (0.238 Gnz/s, 0.475 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.079629 seconds (0.238 Gnz/s, 0.475 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.079623 seconds (0.238 Gnz/s, 0.475 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.079630 seconds (0.238 Gnz/s, 0.475 Gflop/s, 3.9 to 5.4 GB/s)
