
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 3.552144 seconds (28.1 MB/s)
csr_from_coo: 0.036055 seconds, 213360 rows, 213360 columns, 3021648 nonzeros, 7 to 19 nonzeros per row, 1 threads, 213360 to 213360 rows per thread, 3021648 to 3021648 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (3 L2 ways)
gemv (warmup): 0.005345 seconds (0.565 Gnz/s, 1.131 Gflop/s, 7.7 to 11.9 GB/s)
gemv (warmup): 0.005155 seconds (0.586 Gnz/s, 1.172 Gflop/s, 8.0 to 12.4 GB/s)
gemv (warmup): 0.005148 seconds (0.587 Gnz/s, 1.174 Gflop/s, 8.0 to 12.4 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.005159 seconds (0.586 Gnz/s, 1.171 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005170 seconds (0.584 Gnz/s, 1.169 Gflop/s, 8.0 to 12.3 GB/s)
gemv: 0.005153 seconds (0.586 Gnz/s, 1.173 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005171 seconds (0.584 Gnz/s, 1.169 Gflop/s, 8.0 to 12.3 GB/s)
gemv: 0.005153 seconds (0.586 Gnz/s, 1.173 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005167 seconds (0.585 Gnz/s, 1.170 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005154 seconds (0.586 Gnz/s, 1.173 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005166 seconds (0.585 Gnz/s, 1.170 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005155 seconds (0.586 Gnz/s, 1.172 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005166 seconds (0.585 Gnz/s, 1.170 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005154 seconds (0.586 Gnz/s, 1.173 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005157 seconds (0.586 Gnz/s, 1.172 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005169 seconds (0.585 Gnz/s, 1.169 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005153 seconds (0.586 Gnz/s, 1.173 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005168 seconds (0.585 Gnz/s, 1.169 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005159 seconds (0.586 Gnz/s, 1.171 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005169 seconds (0.585 Gnz/s, 1.169 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005152 seconds (0.586 Gnz/s, 1.173 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005166 seconds (0.585 Gnz/s, 1.170 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005156 seconds (0.586 Gnz/s, 1.172 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005173 seconds (0.584 Gnz/s, 1.168 Gflop/s, 8.0 to 12.3 GB/s)
gemv: 0.005152 seconds (0.586 Gnz/s, 1.173 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005168 seconds (0.585 Gnz/s, 1.169 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005157 seconds (0.586 Gnz/s, 1.172 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005170 seconds (0.584 Gnz/s, 1.169 Gflop/s, 8.0 to 12.3 GB/s)
gemv: 0.005154 seconds (0.586 Gnz/s, 1.173 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005168 seconds (0.585 Gnz/s, 1.169 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005153 seconds (0.586 Gnz/s, 1.173 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005172 seconds (0.584 Gnz/s, 1.168 Gflop/s, 8.0 to 12.3 GB/s)
gemv: 0.005153 seconds (0.586 Gnz/s, 1.173 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005167 seconds (0.585 Gnz/s, 1.169 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005171 seconds (0.584 Gnz/s, 1.169 Gflop/s, 8.0 to 12.3 GB/s)
gemv: 0.005157 seconds (0.586 Gnz/s, 1.172 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005170 seconds (0.585 Gnz/s, 1.169 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005154 seconds (0.586 Gnz/s, 1.172 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005174 seconds (0.584 Gnz/s, 1.168 Gflop/s, 8.0 to 12.3 GB/s)
gemv: 0.005154 seconds (0.586 Gnz/s, 1.172 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005166 seconds (0.585 Gnz/s, 1.170 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005156 seconds (0.586 Gnz/s, 1.172 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005166 seconds (0.585 Gnz/s, 1.170 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005153 seconds (0.586 Gnz/s, 1.173 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005165 seconds (0.585 Gnz/s, 1.170 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005154 seconds (0.586 Gnz/s, 1.172 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005169 seconds (0.585 Gnz/s, 1.169 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005154 seconds (0.586 Gnz/s, 1.172 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005166 seconds (0.585 Gnz/s, 1.170 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005153 seconds (0.586 Gnz/s, 1.173 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005170 seconds (0.584 Gnz/s, 1.169 Gflop/s, 8.0 to 12.3 GB/s)
gemv: 0.005154 seconds (0.586 Gnz/s, 1.173 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005161 seconds (0.585 Gnz/s, 1.171 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005166 seconds (0.585 Gnz/s, 1.170 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005154 seconds (0.586 Gnz/s, 1.173 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005168 seconds (0.585 Gnz/s, 1.169 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005153 seconds (0.586 Gnz/s, 1.173 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005170 seconds (0.584 Gnz/s, 1.169 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005155 seconds (0.586 Gnz/s, 1.172 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005168 seconds (0.585 Gnz/s, 1.169 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005158 seconds (0.586 Gnz/s, 1.172 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005165 seconds (0.585 Gnz/s, 1.170 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005152 seconds (0.586 Gnz/s, 1.173 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005165 seconds (0.585 Gnz/s, 1.170 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005152 seconds (0.586 Gnz/s, 1.173 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005166 seconds (0.585 Gnz/s, 1.170 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005156 seconds (0.586 Gnz/s, 1.172 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005171 seconds (0.584 Gnz/s, 1.169 Gflop/s, 8.0 to 12.3 GB/s)
gemv: 0.005153 seconds (0.586 Gnz/s, 1.173 Gflop/s, 8.0 to 12.4 GB/s)
gemv: 0.005167 seconds (0.585 Gnz/s, 1.170 Gflop/s, 8.0 to 12.4 GB/s)
