
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 6.153750 seconds (25.4 MB/s)
csr_from_coo: 0.162540 seconds, 217918 rows, 217918 columns, 11634424 nonzeros, 2 to 180 nonzeros per row, 1 threads, 217918 to 217918 rows per thread, 11634424 to 11634424 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.012374 seconds (0.479 Gnz/s, 1.880 Gflop/s, 11.7 to 19.1 GB/s)
gemv (warmup): 0.012637 seconds (0.469 Gnz/s, 1.841 Gflop/s, 11.5 to 18.7 GB/s)
gemv (warmup): 0.013086 seconds (0.453 Gnz/s, 1.778 Gflop/s, 11.1 to 18.0 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.013211 seconds (0.449 Gnz/s, 1.761 Gflop/s, 11.0 to 17.9 GB/s)
gemv: 0.013314 seconds (0.445 Gnz/s, 1.748 Gflop/s, 10.9 to 17.7 GB/s)
gemv: 0.013341 seconds (0.444 Gnz/s, 1.744 Gflop/s, 10.9 to 17.7 GB/s)
gemv: 0.013460 seconds (0.440 Gnz/s, 1.729 Gflop/s, 10.8 to 17.5 GB/s)
gemv: 0.013507 seconds (0.439 Gnz/s, 1.723 Gflop/s, 10.7 to 17.5 GB/s)
gemv: 0.013579 seconds (0.436 Gnz/s, 1.714 Gflop/s, 10.7 to 17.4 GB/s)
gemv: 0.014075 seconds (0.421 Gnz/s, 1.653 Gflop/s, 10.3 to 16.8 GB/s)
gemv: 0.014162 seconds (0.418 Gnz/s, 1.643 Gflop/s, 10.2 to 16.7 GB/s)
gemv: 0.014136 seconds (0.419 Gnz/s, 1.646 Gflop/s, 10.2 to 16.7 GB/s)
gemv: 0.014183 seconds (0.418 Gnz/s, 1.641 Gflop/s, 10.2 to 16.7 GB/s)
gemv: 0.014156 seconds (0.419 Gnz/s, 1.644 Gflop/s, 10.2 to 16.7 GB/s)
gemv: 0.014157 seconds (0.419 Gnz/s, 1.644 Gflop/s, 10.2 to 16.7 GB/s)
gemv: 0.014016 seconds (0.423 Gnz/s, 1.660 Gflop/s, 10.3 to 16.9 GB/s)
gemv: 0.014006 seconds (0.423 Gnz/s, 1.661 Gflop/s, 10.3 to 16.9 GB/s)
gemv: 0.014108 seconds (0.420 Gnz/s, 1.649 Gflop/s, 10.3 to 16.7 GB/s)
gemv: 0.014256 seconds (0.416 Gnz/s, 1.632 Gflop/s, 10.2 to 16.6 GB/s)
gemv: 0.014212 seconds (0.417 Gnz/s, 1.637 Gflop/s, 10.2 to 16.6 GB/s)
gemv: 0.014159 seconds (0.419 Gnz/s, 1.643 Gflop/s, 10.2 to 16.7 GB/s)
gemv: 0.015437 seconds (0.384 Gnz/s, 1.507 Gflop/s, 9.4 to 15.3 GB/s)
gemv: 0.015236 seconds (0.389 Gnz/s, 1.527 Gflop/s, 9.5 to 15.5 GB/s)
gemv: 0.019171 seconds (0.309 Gnz/s, 1.214 Gflop/s, 7.6 to 12.3 GB/s)
gemv: 0.020225 seconds (0.293 Gnz/s, 1.150 Gflop/s, 7.2 to 11.7 GB/s)
gemv: 0.020127 seconds (0.294 Gnz/s, 1.156 Gflop/s, 7.2 to 11.7 GB/s)
gemv: 0.020176 seconds (0.294 Gnz/s, 1.153 Gflop/s, 7.2 to 11.7 GB/s)
gemv: 0.020224 seconds (0.293 Gnz/s, 1.151 Gflop/s, 7.2 to 11.7 GB/s)
gemv: 0.020181 seconds (0.294 Gnz/s, 1.153 Gflop/s, 7.2 to 11.7 GB/s)
gemv: 0.020158 seconds (0.294 Gnz/s, 1.154 Gflop/s, 7.2 to 11.7 GB/s)
gemv: 0.020241 seconds (0.293 Gnz/s, 1.150 Gflop/s, 7.2 to 11.7 GB/s)
gemv: 0.020151 seconds (0.294 Gnz/s, 1.155 Gflop/s, 7.2 to 11.7 GB/s)
gemv: 0.020196 seconds (0.293 Gnz/s, 1.152 Gflop/s, 7.2 to 11.7 GB/s)
gemv: 0.020285 seconds (0.292 Gnz/s, 1.147 Gflop/s, 7.1 to 11.6 GB/s)
gemv: 0.020188 seconds (0.294 Gnz/s, 1.153 Gflop/s, 7.2 to 11.7 GB/s)
gemv: 0.020199 seconds (0.293 Gnz/s, 1.152 Gflop/s, 7.2 to 11.7 GB/s)
gemv: 0.020204 seconds (0.293 Gnz/s, 1.152 Gflop/s, 7.2 to 11.7 GB/s)
gemv: 0.020109 seconds (0.295 Gnz/s, 1.157 Gflop/s, 7.2 to 11.7 GB/s)
gemv: 0.020182 seconds (0.294 Gnz/s, 1.153 Gflop/s, 7.2 to 11.7 GB/s)
gemv: 0.020192 seconds (0.293 Gnz/s, 1.152 Gflop/s, 7.2 to 11.7 GB/s)
gemv: 0.021237 seconds (0.279 Gnz/s, 1.096 Gflop/s, 6.8 to 11.1 GB/s)
gemv: 0.022452 seconds (0.264 Gnz/s, 1.036 Gflop/s, 6.5 to 10.5 GB/s)
