
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 13.458122 seconds (29.2 MB/s)
csr_from_coo: 0.993483 seconds, 1791489 rows, 1791489 columns, 28511807 nonzeros, 1 to 3907 nonzeros per row, 1 threads, 1791489 to 1791489 rows per thread, 28511807 to 28511807 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (12 L2 ways)
gemv (warmup): 0.215107 seconds (0.133 Gnz/s, 0.265 Gflop/s, 1.8 to 2.8 GB/s)
gemv (warmup): 0.218790 seconds (0.130 Gnz/s, 0.261 Gflop/s, 1.8 to 2.7 GB/s)
gemv (warmup): 0.219248 seconds (0.130 Gnz/s, 0.260 Gflop/s, 1.8 to 2.7 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.219174 seconds (0.130 Gnz/s, 0.260 Gflop/s, 1.8 to 2.7 GB/s)
gemv: 0.219419 seconds (0.130 Gnz/s, 0.260 Gflop/s, 1.8 to 2.7 GB/s)
gemv: 0.219783 seconds (0.130 Gnz/s, 0.259 Gflop/s, 1.8 to 2.7 GB/s)
gemv: 0.220803 seconds (0.129 Gnz/s, 0.258 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.220979 seconds (0.129 Gnz/s, 0.258 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.221261 seconds (0.129 Gnz/s, 0.258 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.221632 seconds (0.129 Gnz/s, 0.257 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.221785 seconds (0.129 Gnz/s, 0.257 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.221926 seconds (0.128 Gnz/s, 0.257 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.221829 seconds (0.129 Gnz/s, 0.257 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.221790 seconds (0.129 Gnz/s, 0.257 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.221946 seconds (0.128 Gnz/s, 0.257 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.222117 seconds (0.128 Gnz/s, 0.257 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.222312 seconds (0.128 Gnz/s, 0.257 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.222327 seconds (0.128 Gnz/s, 0.256 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.222460 seconds (0.128 Gnz/s, 0.256 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.222426 seconds (0.128 Gnz/s, 0.256 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.223125 seconds (0.128 Gnz/s, 0.256 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.222978 seconds (0.128 Gnz/s, 0.256 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.222656 seconds (0.128 Gnz/s, 0.256 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.222706 seconds (0.128 Gnz/s, 0.256 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.222891 seconds (0.128 Gnz/s, 0.256 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.222884 seconds (0.128 Gnz/s, 0.256 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.222740 seconds (0.128 Gnz/s, 0.256 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.222886 seconds (0.128 Gnz/s, 0.256 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.223004 seconds (0.128 Gnz/s, 0.256 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.223034 seconds (0.128 Gnz/s, 0.256 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.222991 seconds (0.128 Gnz/s, 0.256 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.223054 seconds (0.128 Gnz/s, 0.256 Gflop/s, 1.7 to 2.7 GB/s)
gemv: 0.223150 seconds (0.128 Gnz/s, 0.256 Gflop/s, 1.7 to 2.7 GB/s)
