
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 22.307946 seconds (27.1 MB/s)
csr_from_coo: 0.557317 seconds, 742793 rows, 742793 columns, 37138461 nonzeros, 1 to 137 nonzeros per row, 1 threads, 742793 to 742793 rows per thread, 37138461 to 37138461 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.060321 seconds (0.314 Gnz/s, 1.231 Gflop/s, 7.7 to 12.5 GB/s)
gemv (warmup): 0.064416 seconds (0.294 Gnz/s, 1.153 Gflop/s, 7.2 to 11.7 GB/s)
gemv (warmup): 0.096914 seconds (0.195 Gnz/s, 0.766 Gflop/s, 4.8 to 7.8 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.090919 seconds (0.208 Gnz/s, 0.817 Gflop/s, 5.1 to 8.3 GB/s)
gemv: 0.091697 seconds (0.207 Gnz/s, 0.810 Gflop/s, 5.1 to 8.2 GB/s)
gemv: 0.096607 seconds (0.196 Gnz/s, 0.769 Gflop/s, 4.8 to 7.8 GB/s)
gemv: 0.095044 seconds (0.199 Gnz/s, 0.782 Gflop/s, 4.9 to 7.9 GB/s)
gemv: 0.100588 seconds (0.188 Gnz/s, 0.738 Gflop/s, 4.6 to 7.5 GB/s)
gemv: 0.098563 seconds (0.192 Gnz/s, 0.754 Gflop/s, 4.7 to 7.7 GB/s)
gemv: 0.099478 seconds (0.190 Gnz/s, 0.747 Gflop/s, 4.7 to 7.6 GB/s)
gemv: 0.098861 seconds (0.192 Gnz/s, 0.751 Gflop/s, 4.7 to 7.6 GB/s)
gemv: 0.098906 seconds (0.192 Gnz/s, 0.751 Gflop/s, 4.7 to 7.6 GB/s)
gemv: 0.104683 seconds (0.181 Gnz/s, 0.710 Gflop/s, 4.4 to 7.2 GB/s)
gemv: 0.102822 seconds (0.184 Gnz/s, 0.722 Gflop/s, 4.5 to 7.3 GB/s)
gemv: 0.102775 seconds (0.184 Gnz/s, 0.723 Gflop/s, 4.5 to 7.3 GB/s)
gemv: 0.102687 seconds (0.184 Gnz/s, 0.723 Gflop/s, 4.5 to 7.3 GB/s)
gemv: 0.102973 seconds (0.184 Gnz/s, 0.721 Gflop/s, 4.5 to 7.3 GB/s)
gemv: 0.106633 seconds (0.178 Gnz/s, 0.697 Gflop/s, 4.3 to 7.1 GB/s)
