
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 3.234358 seconds (29.3 MB/s)
csr_from_coo: 0.113142 seconds, 113081 rows, 113081 columns, 6115633 nonzeros, 7 to 698 nonzeros per row, 1 threads, 113081 to 113081 rows per thread, 6115633 to 6115633 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.007260 seconds (0.429 Gnz/s, 1.685 Gflop/s, 10.5 to 17.1 GB/s)
gemv (warmup): 0.007878 seconds (0.395 Gnz/s, 1.553 Gflop/s, 9.7 to 15.8 GB/s)
gemv (warmup): 0.008354 seconds (0.373 Gnz/s, 1.464 Gflop/s, 9.1 to 14.9 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.008317 seconds (0.374 Gnz/s, 1.471 Gflop/s, 9.2 to 14.9 GB/s)
gemv: 0.008568 seconds (0.363 Gnz/s, 1.428 Gflop/s, 8.9 to 14.5 GB/s)
gemv: 0.009169 seconds (0.340 Gnz/s, 1.334 Gflop/s, 8.3 to 13.5 GB/s)
gemv: 0.009165 seconds (0.340 Gnz/s, 1.335 Gflop/s, 8.3 to 13.5 GB/s)
gemv: 0.009165 seconds (0.340 Gnz/s, 1.335 Gflop/s, 8.3 to 13.5 GB/s)
gemv: 0.009423 seconds (0.330 Gnz/s, 1.298 Gflop/s, 8.1 to 13.2 GB/s)
gemv: 0.009491 seconds (0.328 Gnz/s, 1.289 Gflop/s, 8.0 to 13.1 GB/s)
gemv: 0.009445 seconds (0.330 Gnz/s, 1.295 Gflop/s, 8.1 to 13.1 GB/s)
gemv: 0.009451 seconds (0.330 Gnz/s, 1.294 Gflop/s, 8.1 to 13.1 GB/s)
gemv: 0.009688 seconds (0.321 Gnz/s, 1.263 Gflop/s, 7.9 to 12.8 GB/s)
gemv: 0.009795 seconds (0.318 Gnz/s, 1.249 Gflop/s, 7.8 to 12.7 GB/s)
gemv: 0.009752 seconds (0.319 Gnz/s, 1.254 Gflop/s, 7.8 to 12.7 GB/s)
gemv: 0.009844 seconds (0.316 Gnz/s, 1.242 Gflop/s, 7.7 to 12.6 GB/s)
gemv: 0.009923 seconds (0.314 Gnz/s, 1.233 Gflop/s, 7.7 to 12.5 GB/s)
gemv: 0.010037 seconds (0.310 Gnz/s, 1.219 Gflop/s, 7.6 to 12.4 GB/s)
gemv: 0.009998 seconds (0.311 Gnz/s, 1.223 Gflop/s, 7.6 to 12.4 GB/s)
gemv: 0.009984 seconds (0.312 Gnz/s, 1.225 Gflop/s, 7.6 to 12.4 GB/s)
gemv: 0.010048 seconds (0.310 Gnz/s, 1.217 Gflop/s, 7.6 to 12.4 GB/s)
gemv: 0.010025 seconds (0.311 Gnz/s, 1.220 Gflop/s, 7.6 to 12.4 GB/s)
gemv: 0.010066 seconds (0.309 Gnz/s, 1.215 Gflop/s, 7.6 to 12.3 GB/s)
gemv: 0.010084 seconds (0.309 Gnz/s, 1.213 Gflop/s, 7.5 to 12.3 GB/s)
gemv: 0.010155 seconds (0.307 Gnz/s, 1.204 Gflop/s, 7.5 to 12.2 GB/s)
gemv: 0.013766 seconds (0.226 Gnz/s, 0.889 Gflop/s, 5.5 to 9.0 GB/s)
gemv: 0.013698 seconds (0.227 Gnz/s, 0.893 Gflop/s, 5.6 to 9.1 GB/s)
