
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.436230 seconds (24.5 MB/s)
csr_from_coo: 0.025525 seconds, 240116 rows, 240116 columns, 1193966 nonzeros, 1 to 89 nonzeros per row, 1 threads, 240116 to 240116 rows per thread, 1193966 to 1193966 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (5 L2 ways)
gemv (warmup): 0.007262 seconds (0.082 Gnz/s, 0.329 Gflop/s, 2.8 to 3.8 GB/s)
gemv (warmup): 0.006980 seconds (0.086 Gnz/s, 0.342 Gflop/s, 2.9 to 4.0 GB/s)
gemv (warmup): 0.006973 seconds (0.086 Gnz/s, 0.342 Gflop/s, 2.9 to 4.0 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.007002 seconds (0.085 Gnz/s, 0.341 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.006987 seconds (0.085 Gnz/s, 0.342 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.006968 seconds (0.086 Gnz/s, 0.343 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.006992 seconds (0.085 Gnz/s, 0.342 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.006993 seconds (0.085 Gnz/s, 0.341 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.006992 seconds (0.085 Gnz/s, 0.342 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.006983 seconds (0.085 Gnz/s, 0.342 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.006990 seconds (0.085 Gnz/s, 0.342 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.006994 seconds (0.085 Gnz/s, 0.341 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.006972 seconds (0.086 Gnz/s, 0.343 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.006984 seconds (0.085 Gnz/s, 0.342 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.006994 seconds (0.085 Gnz/s, 0.341 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.006985 seconds (0.085 Gnz/s, 0.342 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.006963 seconds (0.086 Gnz/s, 0.343 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.006991 seconds (0.085 Gnz/s, 0.342 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.006989 seconds (0.085 Gnz/s, 0.342 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.006990 seconds (0.085 Gnz/s, 0.342 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007000 seconds (0.085 Gnz/s, 0.341 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007005 seconds (0.085 Gnz/s, 0.341 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.006994 seconds (0.085 Gnz/s, 0.341 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.006987 seconds (0.085 Gnz/s, 0.342 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007020 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007039 seconds (0.085 Gnz/s, 0.339 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007009 seconds (0.085 Gnz/s, 0.341 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007021 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007029 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007025 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007015 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007031 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007032 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007012 seconds (0.085 Gnz/s, 0.341 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007038 seconds (0.085 Gnz/s, 0.339 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007032 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007032 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007015 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007037 seconds (0.085 Gnz/s, 0.339 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007020 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007012 seconds (0.085 Gnz/s, 0.341 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007029 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007036 seconds (0.085 Gnz/s, 0.339 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007033 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007020 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007031 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007032 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007023 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007030 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007033 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007037 seconds (0.085 Gnz/s, 0.339 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007016 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007031 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007041 seconds (0.085 Gnz/s, 0.339 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007014 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007027 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007034 seconds (0.085 Gnz/s, 0.339 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007032 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007014 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007024 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007033 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007025 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007026 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007029 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007042 seconds (0.085 Gnz/s, 0.339 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007019 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007035 seconds (0.085 Gnz/s, 0.339 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007030 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007036 seconds (0.085 Gnz/s, 0.339 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007017 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007030 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007031 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007007 seconds (0.085 Gnz/s, 0.341 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007039 seconds (0.085 Gnz/s, 0.339 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007033 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007029 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007012 seconds (0.085 Gnz/s, 0.341 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007028 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007030 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007000 seconds (0.085 Gnz/s, 0.341 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007033 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007032 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007041 seconds (0.085 Gnz/s, 0.339 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007015 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007027 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007020 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 3.9 GB/s)
