
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.443166 seconds (24.7 MB/s)
csr_from_coo: 0.026039 seconds, 253096 rows, 253096 columns, 1209404 nonzeros, 1 to 60 nonzeros per row, 1 threads, 253096 to 253096 rows per thread, 1209404 to 1209404 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (5 L2 ways)
gemv (warmup): 0.007308 seconds (0.083 Gnz/s, 0.331 Gflop/s, 2.8 to 3.9 GB/s)
gemv (warmup): 0.007054 seconds (0.086 Gnz/s, 0.343 Gflop/s, 2.9 to 4.0 GB/s)
gemv (warmup): 0.007054 seconds (0.086 Gnz/s, 0.343 Gflop/s, 2.9 to 4.0 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.007069 seconds (0.086 Gnz/s, 0.342 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007076 seconds (0.085 Gnz/s, 0.342 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007075 seconds (0.085 Gnz/s, 0.342 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007123 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007144 seconds (0.085 Gnz/s, 0.339 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007150 seconds (0.085 Gnz/s, 0.338 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007154 seconds (0.085 Gnz/s, 0.338 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007130 seconds (0.085 Gnz/s, 0.339 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007162 seconds (0.084 Gnz/s, 0.338 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007150 seconds (0.085 Gnz/s, 0.338 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007143 seconds (0.085 Gnz/s, 0.339 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007137 seconds (0.085 Gnz/s, 0.339 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007155 seconds (0.085 Gnz/s, 0.338 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007153 seconds (0.085 Gnz/s, 0.338 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007124 seconds (0.085 Gnz/s, 0.340 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007149 seconds (0.085 Gnz/s, 0.338 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.007150 seconds (0.085 Gnz/s, 0.338 Gflop/s, 2.9 to 3.9 GB/s)
gemv: 0.007159 seconds (0.084 Gnz/s, 0.338 Gflop/s, 2.9 to 3.9 GB/s)
