
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 5.632304 seconds (30.7 MB/s)
csr_from_coo: 0.198615 seconds, 240369 rows, 240369 columns, 10661631 nonzeros, 17 to 361 nonzeros per row, 1 threads, 240369 to 240369 rows per thread, 10661631 to 10661631 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
gemv (warmup): 0.011351 seconds (0.480 Gnz/s, 1.879 Gflop/s, 11.8 to 19.1 GB/s)
gemv (warmup): 0.011267 seconds (0.484 Gnz/s, 1.893 Gflop/s, 11.9 to 19.3 GB/s)
gemv (warmup): 0.011227 seconds (0.486 Gnz/s, 1.899 Gflop/s, 11.9 to 19.3 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.011256 seconds (0.484 Gnz/s, 1.894 Gflop/s, 11.9 to 19.3 GB/s)
gemv: 0.011237 seconds (0.485 Gnz/s, 1.898 Gflop/s, 11.9 to 19.3 GB/s)
gemv: 0.011228 seconds (0.485 Gnz/s, 1.899 Gflop/s, 11.9 to 19.3 GB/s)
gemv: 0.011223 seconds (0.486 Gnz/s, 1.900 Gflop/s, 11.9 to 19.3 GB/s)
gemv: 0.011306 seconds (0.482 Gnz/s, 1.886 Gflop/s, 11.8 to 19.2 GB/s)
gemv: 0.011224 seconds (0.486 Gnz/s, 1.900 Gflop/s, 11.9 to 19.3 GB/s)
gemv: 0.011250 seconds (0.485 Gnz/s, 1.895 Gflop/s, 11.9 to 19.3 GB/s)
gemv: 0.011235 seconds (0.485 Gnz/s, 1.898 Gflop/s, 11.9 to 19.3 GB/s)
gemv: 0.011245 seconds (0.485 Gnz/s, 1.896 Gflop/s, 11.9 to 19.3 GB/s)
gemv: 0.011267 seconds (0.484 Gnz/s, 1.893 Gflop/s, 11.9 to 19.3 GB/s)
gemv: 0.011237 seconds (0.485 Gnz/s, 1.898 Gflop/s, 11.9 to 19.3 GB/s)
gemv: 0.011201 seconds (0.487 Gnz/s, 1.904 Gflop/s, 11.9 to 19.4 GB/s)
gemv: 0.011259 seconds (0.484 Gnz/s, 1.894 Gflop/s, 11.9 to 19.3 GB/s)
gemv: 0.011231 seconds (0.485 Gnz/s, 1.899 Gflop/s, 11.9 to 19.3 GB/s)
gemv: 0.011255 seconds (0.484 Gnz/s, 1.895 Gflop/s, 11.9 to 19.3 GB/s)
gemv: 0.011245 seconds (0.485 Gnz/s, 1.896 Gflop/s, 11.9 to 19.3 GB/s)
gemv: 0.011235 seconds (0.485 Gnz/s, 1.898 Gflop/s, 11.9 to 19.3 GB/s)
gemv: 0.011230 seconds (0.485 Gnz/s, 1.899 Gflop/s, 11.9 to 19.3 GB/s)
gemv: 0.011250 seconds (0.485 Gnz/s, 1.895 Gflop/s, 11.9 to 19.3 GB/s)
gemv: 0.011225 seconds (0.486 Gnz/s, 1.900 Gflop/s, 11.9 to 19.3 GB/s)
gemv: 0.011233 seconds (0.485 Gnz/s, 1.898 Gflop/s, 11.9 to 19.3 GB/s)
