
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 3.239679 seconds (29.2 MB/s)
csr_from_coo: 0.117135 seconds, 683446 rows, 683446 columns, 7583376 nonzeros, 0 to 83448 nonzeros per row, 1 threads, 683446 to 683446 rows per thread, 7583376 to 7583376 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.020324 seconds (0.373 Gnz/s, 0.746 Gflop/s, 5.3 to 8.0 GB/s)
gemv (warmup): 0.021052 seconds (0.360 Gnz/s, 0.720 Gflop/s, 5.1 to 7.7 GB/s)
gemv (warmup): 0.022009 seconds (0.345 Gnz/s, 0.689 Gflop/s, 4.9 to 7.4 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.022242 seconds (0.341 Gnz/s, 0.682 Gflop/s, 4.8 to 7.3 GB/s)
gemv: 0.022653 seconds (0.335 Gnz/s, 0.670 Gflop/s, 4.7 to 7.2 GB/s)
gemv: 0.023146 seconds (0.328 Gnz/s, 0.655 Gflop/s, 4.6 to 7.0 GB/s)
gemv: 0.023327 seconds (0.325 Gnz/s, 0.650 Gflop/s, 4.6 to 7.0 GB/s)
gemv: 0.023465 seconds (0.323 Gnz/s, 0.646 Gflop/s, 4.6 to 6.9 GB/s)
gemv: 0.023393 seconds (0.324 Gnz/s, 0.648 Gflop/s, 4.6 to 7.0 GB/s)
gemv: 0.023336 seconds (0.325 Gnz/s, 0.650 Gflop/s, 4.6 to 7.0 GB/s)
gemv: 0.023432 seconds (0.324 Gnz/s, 0.647 Gflop/s, 4.6 to 6.9 GB/s)
gemv: 0.023406 seconds (0.324 Gnz/s, 0.648 Gflop/s, 4.6 to 6.9 GB/s)
gemv: 0.023404 seconds (0.324 Gnz/s, 0.648 Gflop/s, 4.6 to 6.9 GB/s)
gemv: 0.023365 seconds (0.325 Gnz/s, 0.649 Gflop/s, 4.6 to 7.0 GB/s)
gemv: 0.023496 seconds (0.323 Gnz/s, 0.646 Gflop/s, 4.6 to 6.9 GB/s)
gemv: 0.023579 seconds (0.322 Gnz/s, 0.643 Gflop/s, 4.6 to 6.9 GB/s)
gemv: 0.023545 seconds (0.322 Gnz/s, 0.644 Gflop/s, 4.6 to 6.9 GB/s)
gemv: 0.023768 seconds (0.319 Gnz/s, 0.638 Gflop/s, 4.5 to 6.8 GB/s)
gemv: 0.026432 seconds (0.287 Gnz/s, 0.574 Gflop/s, 4.1 to 6.2 GB/s)
gemv: 0.026359 seconds (0.288 Gnz/s, 0.575 Gflop/s, 4.1 to 6.2 GB/s)
gemv: 0.026414 seconds (0.287 Gnz/s, 0.574 Gflop/s, 4.1 to 6.2 GB/s)
gemv: 0.026451 seconds (0.287 Gnz/s, 0.573 Gflop/s, 4.1 to 6.1 GB/s)
gemv: 0.026324 seconds (0.288 Gnz/s, 0.576 Gflop/s, 4.1 to 6.2 GB/s)
gemv: 0.026442 seconds (0.287 Gnz/s, 0.574 Gflop/s, 4.1 to 6.1 GB/s)
gemv: 0.026503 seconds (0.286 Gnz/s, 0.572 Gflop/s, 4.1 to 6.1 GB/s)
