
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 3.885745 seconds (31.9 MB/s)
csr_from_coo: 0.138526 seconds, 221119 rows, 221119 columns, 7666057 nonzeros, 15 to 313 nonzeros per row, 1 threads, 221119 to 221119 rows per thread, 7666057 to 7666057 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (11 L2 ways, 3 L1 ways)
gemv (warmup): 0.036910 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv (warmup): 0.036892 seconds (0.107 Gnz/s, 0.416 Gflop/s, 2.6 to 4.3 GB/s)
gemv (warmup): 0.036884 seconds (0.107 Gnz/s, 0.416 Gflop/s, 2.6 to 4.3 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.036926 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036932 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036939 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036931 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036930 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036938 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036924 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036925 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036939 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036909 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036937 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036950 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036921 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036921 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036930 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036937 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036932 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036935 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036935 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036937 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036937 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036928 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036935 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036936 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036918 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036936 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036938 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036937 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036943 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036927 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036935 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036953 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036957 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036946 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036933 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036932 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036930 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036935 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036944 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036929 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036936 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036945 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036942 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036955 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036934 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036948 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036948 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036942 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
gemv: 0.036937 seconds (0.107 Gnz/s, 0.415 Gflop/s, 2.6 to 4.2 GB/s)
