
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.354185 seconds (30.4 MB/s)
csr_from_coo: 0.019587 seconds, 263743 rows, 263743 columns, 1302464 nonzeros, 1 to 40468 nonzeros per row, 1 threads, 263743 to 263743 rows per thread, 1302464 to 1302464 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (14 L2 ways)
gemv (warmup): 0.005882 seconds (0.221 Gnz/s, 0.443 Gflop/s, 3.7 to 5.1 GB/s)
gemv (warmup): 0.005769 seconds (0.226 Gnz/s, 0.452 Gflop/s, 3.8 to 5.2 GB/s)
gemv (warmup): 0.005775 seconds (0.226 Gnz/s, 0.451 Gflop/s, 3.8 to 5.2 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.005793 seconds (0.225 Gnz/s, 0.450 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005762 seconds (0.226 Gnz/s, 0.452 Gflop/s, 3.8 to 5.3 GB/s)
gemv: 0.005788 seconds (0.225 Gnz/s, 0.450 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005770 seconds (0.226 Gnz/s, 0.451 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005781 seconds (0.225 Gnz/s, 0.451 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005786 seconds (0.225 Gnz/s, 0.450 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005773 seconds (0.226 Gnz/s, 0.451 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005792 seconds (0.225 Gnz/s, 0.450 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005774 seconds (0.226 Gnz/s, 0.451 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005785 seconds (0.225 Gnz/s, 0.450 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005795 seconds (0.225 Gnz/s, 0.450 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005774 seconds (0.226 Gnz/s, 0.451 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005789 seconds (0.225 Gnz/s, 0.450 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005777 seconds (0.225 Gnz/s, 0.451 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005794 seconds (0.225 Gnz/s, 0.450 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005792 seconds (0.225 Gnz/s, 0.450 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005773 seconds (0.226 Gnz/s, 0.451 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005786 seconds (0.225 Gnz/s, 0.450 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005774 seconds (0.226 Gnz/s, 0.451 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005783 seconds (0.225 Gnz/s, 0.450 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005788 seconds (0.225 Gnz/s, 0.450 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005778 seconds (0.225 Gnz/s, 0.451 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005792 seconds (0.225 Gnz/s, 0.450 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005770 seconds (0.226 Gnz/s, 0.451 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005785 seconds (0.225 Gnz/s, 0.450 Gflop/s, 3.8 to 5.2 GB/s)
gemv: 0.005772 seconds (0.226 Gnz/s, 0.451 Gflop/s, 3.8 to 5.2 GB/s)
