
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.106876 seconds (25.5 MB/s)
csr_from_coo: 0.091596 seconds, 281903 rows, 281903 columns, 2312497 nonzeros, 0 to 38606 nonzeros per row, 1 threads, 281903 to 281903 rows per thread, 2312497 to 2312497 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (11 L2 ways)
gemv (warmup): 0.018957 seconds (0.122 Gnz/s, 0.244 Gflop/s, 1.8 to 2.7 GB/s)
gemv (warmup): 0.020462 seconds (0.113 Gnz/s, 0.226 Gflop/s, 1.7 to 2.5 GB/s)
gemv (warmup): 0.020651 seconds (0.112 Gnz/s, 0.224 Gflop/s, 1.7 to 2.5 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.020798 seconds (0.111 Gnz/s, 0.222 Gflop/s, 1.7 to 2.4 GB/s)
gemv: 0.020901 seconds (0.111 Gnz/s, 0.221 Gflop/s, 1.7 to 2.4 GB/s)
gemv: 0.020787 seconds (0.111 Gnz/s, 0.222 Gflop/s, 1.7 to 2.4 GB/s)
gemv: 0.020880 seconds (0.111 Gnz/s, 0.222 Gflop/s, 1.7 to 2.4 GB/s)
gemv: 0.020808 seconds (0.111 Gnz/s, 0.222 Gflop/s, 1.7 to 2.4 GB/s)
gemv: 0.020933 seconds (0.110 Gnz/s, 0.221 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021349 seconds (0.108 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021386 seconds (0.108 Gnz/s, 0.216 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021416 seconds (0.108 Gnz/s, 0.216 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021376 seconds (0.108 Gnz/s, 0.216 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021302 seconds (0.109 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021211 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021358 seconds (0.108 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021788 seconds (0.106 Gnz/s, 0.212 Gflop/s, 1.6 to 2.3 GB/s)
gemv: 0.021780 seconds (0.106 Gnz/s, 0.212 Gflop/s, 1.6 to 2.3 GB/s)
gemv: 0.021757 seconds (0.106 Gnz/s, 0.213 Gflop/s, 1.6 to 2.3 GB/s)
gemv: 0.021681 seconds (0.107 Gnz/s, 0.213 Gflop/s, 1.6 to 2.3 GB/s)
gemv: 0.021560 seconds (0.107 Gnz/s, 0.215 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021559 seconds (0.107 Gnz/s, 0.215 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021876 seconds (0.106 Gnz/s, 0.211 Gflop/s, 1.6 to 2.3 GB/s)
gemv: 0.021816 seconds (0.106 Gnz/s, 0.212 Gflop/s, 1.6 to 2.3 GB/s)
gemv: 0.021667 seconds (0.107 Gnz/s, 0.213 Gflop/s, 1.6 to 2.3 GB/s)
gemv: 0.021586 seconds (0.107 Gnz/s, 0.214 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021540 seconds (0.107 Gnz/s, 0.215 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021861 seconds (0.106 Gnz/s, 0.212 Gflop/s, 1.6 to 2.3 GB/s)
gemv: 0.021824 seconds (0.106 Gnz/s, 0.212 Gflop/s, 1.6 to 2.3 GB/s)
gemv: 0.021765 seconds (0.106 Gnz/s, 0.212 Gflop/s, 1.6 to 2.3 GB/s)
gemv: 0.021730 seconds (0.106 Gnz/s, 0.213 Gflop/s, 1.6 to 2.3 GB/s)
