
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.248951 seconds (26.0 MB/s)
csr_from_coo: 0.041894 seconds, 345241 rows, 345241 columns, 2341011 nonzeros, 2 to 19578 nonzeros per row, 1 threads, 345241 to 345241 rows per thread, 2341011 to 2341011 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (6 L2 ways)
gemv (warmup): 0.009734 seconds (0.138 Gnz/s, 0.481 Gflop/s, 3.7 to 5.4 GB/s)
gemv (warmup): 0.009484 seconds (0.142 Gnz/s, 0.494 Gflop/s, 3.8 to 5.5 GB/s)
gemv (warmup): 0.009482 seconds (0.142 Gnz/s, 0.494 Gflop/s, 3.8 to 5.5 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.009507 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009493 seconds (0.141 Gnz/s, 0.493 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009520 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009512 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009516 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009515 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009523 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009503 seconds (0.141 Gnz/s, 0.493 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009522 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009522 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009522 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009519 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009515 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009513 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009515 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009521 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009519 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009511 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009510 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009514 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009519 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009513 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009522 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009521 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009509 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009521 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009498 seconds (0.141 Gnz/s, 0.493 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009493 seconds (0.141 Gnz/s, 0.493 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009512 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009510 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009516 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009520 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009518 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009507 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009518 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009514 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009505 seconds (0.141 Gnz/s, 0.493 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009511 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009523 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009507 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009508 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009506 seconds (0.141 Gnz/s, 0.493 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009512 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009514 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009512 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009515 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009521 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009523 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009519 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009516 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009509 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009511 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009518 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009513 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009525 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009505 seconds (0.141 Gnz/s, 0.493 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009518 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009512 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009499 seconds (0.141 Gnz/s, 0.493 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009511 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009512 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009517 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009514 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009511 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009509 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009505 seconds (0.141 Gnz/s, 0.493 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009517 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009517 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009517 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009511 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009509 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009515 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009511 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009510 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009503 seconds (0.141 Gnz/s, 0.493 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009508 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009507 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009513 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009509 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009511 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009512 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009513 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009511 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009486 seconds (0.142 Gnz/s, 0.494 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009512 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009508 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009510 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009520 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009510 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009513 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009510 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009512 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009517 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009515 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009504 seconds (0.141 Gnz/s, 0.493 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009505 seconds (0.141 Gnz/s, 0.493 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009513 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009509 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009509 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
gemv: 0.009514 seconds (0.141 Gnz/s, 0.492 Gflop/s, 3.8 to 5.5 GB/s)
region,threads,EFFECTIVE_INST_SPEC,CPU_CYCLES,FP_DP_FIXED_OPS_SPEC,FP_DP_SCALE_OPS_SPEC,L2D_CACHE_REFILL,L2D_CACHE_WB,L2D_SWAP_DM,L2D_CACHE_MIBMCH_PRF,L1D_CACHE_REFILL,CPI ,Frequency ,L1D cache miss rate ,L2D cache miss rate ,L2-Memory Bandwidth ,DP (FP) ,DP (FP+SVE512) ,Computational Intensity (FP+SVE512) ,time
gemv,0,1487232533,2122302415,34527406,403330200,15229620,1101506,94889,109866,33538867,1.427015,2200.077436,0.022551,0.010103,4.279641,35.792716,1708.236126,0.399154,0.964649
total,-1,1487232533,2122302415,34527406,403330200,15229620,1101506,94889,109866,33538867,1.427015,2200.077436,0.022551,0.010103,4.279641,35.792716,1708.236126,0.399154,0.964649
