
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 2.586860 seconds (29.4 MB/s)
csr_from_coo: 0.180846 seconds, 224617 rows, 224617 columns, 12387821 nonzeros, 12 to 120 nonzeros per row, 1 threads, 224617 to 224617 rows per thread, 12387821 to 12387821 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
gemv (warmup): 0.011012 seconds (0.573 Gnz/s, 2.250 Gflop/s, 14.0 to 22.8 GB/s)
gemv (warmup): 0.010929 seconds (0.577 Gnz/s, 2.267 Gflop/s, 14.1 to 23.0 GB/s)
gemv (warmup): 0.010924 seconds (0.577 Gnz/s, 2.268 Gflop/s, 14.1 to 23.0 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.010943 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010952 seconds (0.576 Gnz/s, 2.262 Gflop/s, 14.1 to 22.9 GB/s)
gemv: 0.010940 seconds (0.576 Gnz/s, 2.265 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010943 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010937 seconds (0.577 Gnz/s, 2.265 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010937 seconds (0.577 Gnz/s, 2.265 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010946 seconds (0.576 Gnz/s, 2.263 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010944 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010946 seconds (0.576 Gnz/s, 2.263 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010945 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010954 seconds (0.576 Gnz/s, 2.262 Gflop/s, 14.1 to 22.9 GB/s)
gemv: 0.010942 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010945 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010946 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010946 seconds (0.576 Gnz/s, 2.263 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010940 seconds (0.576 Gnz/s, 2.265 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010939 seconds (0.577 Gnz/s, 2.265 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010940 seconds (0.576 Gnz/s, 2.265 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010939 seconds (0.576 Gnz/s, 2.265 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010958 seconds (0.575 Gnz/s, 2.261 Gflop/s, 14.1 to 22.9 GB/s)
gemv: 0.010940 seconds (0.576 Gnz/s, 2.265 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010938 seconds (0.577 Gnz/s, 2.265 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010939 seconds (0.576 Gnz/s, 2.265 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010940 seconds (0.576 Gnz/s, 2.265 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010942 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010944 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010948 seconds (0.576 Gnz/s, 2.263 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010936 seconds (0.577 Gnz/s, 2.266 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010951 seconds (0.576 Gnz/s, 2.262 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010935 seconds (0.577 Gnz/s, 2.266 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010939 seconds (0.576 Gnz/s, 2.265 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010945 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010944 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010939 seconds (0.576 Gnz/s, 2.265 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010944 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010944 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010943 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010943 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010959 seconds (0.575 Gnz/s, 2.261 Gflop/s, 14.1 to 22.9 GB/s)
gemv: 0.010941 seconds (0.576 Gnz/s, 2.265 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010938 seconds (0.577 Gnz/s, 2.265 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010941 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010934 seconds (0.577 Gnz/s, 2.266 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010935 seconds (0.577 Gnz/s, 2.266 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010944 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010949 seconds (0.576 Gnz/s, 2.263 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010942 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010956 seconds (0.576 Gnz/s, 2.261 Gflop/s, 14.1 to 22.9 GB/s)
gemv: 0.010936 seconds (0.577 Gnz/s, 2.266 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010937 seconds (0.577 Gnz/s, 2.265 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010942 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010941 seconds (0.576 Gnz/s, 2.265 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010935 seconds (0.577 Gnz/s, 2.266 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010946 seconds (0.576 Gnz/s, 2.263 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010943 seconds (0.576 Gnz/s, 2.264 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010938 seconds (0.577 Gnz/s, 2.265 Gflop/s, 14.1 to 23.0 GB/s)
gemv: 0.010960 seconds (0.575 Gnz/s, 2.261 Gflop/s, 14.1 to 22.9 GB/s)
