
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.681769 seconds (22.2 MB/s)
csr_from_coo: 0.019333 seconds, 10848 rows, 10848 columns, 1229778 nonzeros, 45 to 723 nonzeros per row, 1 threads, 10848 to 10848 rows per thread, 1229778 to 1229778 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
gemv (warmup): 0.000838 seconds (0.740 Gnz/s, 2.935 Gflop/s, 17.9 to 29.6 GB/s)
gemv (warmup): 0.000820 seconds (0.757 Gnz/s, 3.000 Gflop/s, 18.3 to 30.2 GB/s)
gemv (warmup): 0.000819 seconds (0.757 Gnz/s, 3.002 Gflop/s, 18.3 to 30.2 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.000819 seconds (0.758 Gnz/s, 3.004 Gflop/s, 18.3 to 30.3 GB/s)
gemv: 0.000836 seconds (0.742 Gnz/s, 2.941 Gflop/s, 18.0 to 29.6 GB/s)
gemv: 0.000817 seconds (0.760 Gnz/s, 3.012 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000819 seconds (0.757 Gnz/s, 3.001 Gflop/s, 18.3 to 30.2 GB/s)
gemv: 0.000818 seconds (0.758 Gnz/s, 3.005 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000833 seconds (0.744 Gnz/s, 2.952 Gflop/s, 18.0 to 29.7 GB/s)
gemv: 0.000818 seconds (0.759 Gnz/s, 3.009 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000816 seconds (0.760 Gnz/s, 3.013 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000817 seconds (0.759 Gnz/s, 3.011 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000818 seconds (0.759 Gnz/s, 3.008 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000818 seconds (0.758 Gnz/s, 3.006 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000818 seconds (0.759 Gnz/s, 3.008 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000817 seconds (0.759 Gnz/s, 3.009 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000820 seconds (0.756 Gnz/s, 2.999 Gflop/s, 18.3 to 30.2 GB/s)
gemv: 0.000817 seconds (0.759 Gnz/s, 3.010 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000835 seconds (0.743 Gnz/s, 2.945 Gflop/s, 18.0 to 29.7 GB/s)
gemv: 0.000817 seconds (0.759 Gnz/s, 3.009 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000818 seconds (0.758 Gnz/s, 3.007 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000818 seconds (0.758 Gnz/s, 3.006 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000820 seconds (0.757 Gnz/s, 3.000 Gflop/s, 18.3 to 30.2 GB/s)
gemv: 0.000817 seconds (0.759 Gnz/s, 3.009 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000818 seconds (0.758 Gnz/s, 3.007 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000817 seconds (0.759 Gnz/s, 3.010 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000819 seconds (0.757 Gnz/s, 3.003 Gflop/s, 18.3 to 30.2 GB/s)
gemv: 0.000817 seconds (0.759 Gnz/s, 3.011 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000819 seconds (0.757 Gnz/s, 3.003 Gflop/s, 18.3 to 30.2 GB/s)
gemv: 0.000834 seconds (0.744 Gnz/s, 2.950 Gflop/s, 18.0 to 29.7 GB/s)
gemv: 0.000819 seconds (0.758 Gnz/s, 3.004 Gflop/s, 18.3 to 30.3 GB/s)
gemv: 0.000818 seconds (0.759 Gnz/s, 3.008 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000817 seconds (0.760 Gnz/s, 3.012 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000817 seconds (0.759 Gnz/s, 3.011 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000818 seconds (0.758 Gnz/s, 3.005 Gflop/s, 18.3 to 30.3 GB/s)
gemv: 0.000818 seconds (0.759 Gnz/s, 3.008 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000818 seconds (0.758 Gnz/s, 3.006 Gflop/s, 18.4 to 30.3 GB/s)
gemv: 0.000819 seconds (0.757 Gnz/s, 3.003 Gflop/s, 18.3 to 30.2 GB/s)
