                                                                                               nonzeros per thread                                           max.        mean                                                 
                                                                                              -----------------------------------  imbalance                 perf.       perf.           .                   L1 BW    L2 BW   
  group                  matrix                 rows        columns     nonzeros     threads   min         max         mean        factor      time [s]      [Gflop/s]   [Gflop/s]   L1 misses   L2 misses   [GB/s]   [GB/s]  
 ---------------------- ---------------------- ----------- ----------- ------------ --------- ----------- ----------- ----------- ----------- ------------- ----------- ----------- ----------- ----------- -------- -------- 
  AG-Monien              debr                     1048576     1048576      4194298        48       87378       87384       87381       1.000      0.000455      18.424      18.054      444809      352685    250.3    198.4 
  AG-Monien              wave                      156317      156317      2118662        48       35483       48830       44139       1.106      0.000145      29.173      28.574      170247       99048    300.6    174.9 
  AMD                    G3_circuit               1585478     1585478      7660826        48      115479      169934      159601       1.065      0.001422      10.772      10.574     1284789      548400    231.3     98.7 
  ATandT                 pre2                      659033      659033      5959282        48      117991      126202      124152       1.017      0.000447      26.643      26.131      459229      316041    263.0    181.0 
  ATandT                 twotone                   120750      120750      1224224        48       24145       25962       25505       1.018      0.000100      24.583      23.972      110266       17401    282.3     44.5 
  Andrianov              ins2                      309412      309412      2751484        48       36091     1054875       57323      18.402      0.000806       6.829       6.637      307601      137311     97.7     43.6 
  Andrianov              lp1                       534388      534388      1643420        48       28597      283357       34238       8.276      0.000406       8.088       7.835      176124       99647    111.1     62.8 
  Andrianov              mip1                       66463       66463     10352819        48       13118      705968      215684       3.273      0.000344      60.238      57.782      522612      488036    388.9    363.2 
  Andrianov              net100                     29920       29920      2033200        48        2409      112944       42358       2.666      0.000094      43.204      41.085      173201       89302    471.7    243.2 
  Andrianov              net125                     36720       36720      2577200        48        2985      176715       53692       3.291      0.000108      47.779      44.369      223311      115924    529.3    274.8 
  Andrianov              net150                     43520       43520      3121200        48        3558      254867       65025       3.920      0.000149      42.005      39.441      264180      141489    453.9    243.1 
  Andrianov              net4-1                     88343       88343      2441727        48       20833      153731       50869       3.022      0.000233      20.991      20.427      196698      105002    216.1    115.4 
  Andrianov              net75                      23120       23120      1489200        48        1885       63142       31025       2.035      0.000058      51.255      49.016      130848       58612    577.5    258.7 
  Andrianov              pattern1                   19242       19242      9323432        48        8041      295543      194238       1.522      0.000397      46.960      45.479     2007993      437096   1294.8    281.9 
  Belcastro              human_gene1                22283       22283     24669643        48      247500      994788      513951       1.936      0.001091      45.213      43.740     7631072     1160071   1790.6    272.2 
  Belcastro              human_gene2                14340       14340     18068388        48      163634      650182      376425       1.727      0.000650      55.568      54.151     4307495      849529   1696.5    334.6 
  Belcastro              mouse_gene                 45101       45101     28967291        48      373844      961698      603485       1.594      0.001746      33.187      32.609    14779551     1361162   2167.0    199.6 
  BenElechi              BenElechi1                245874      245874     13150496        48      260892      275292      273969       1.005      0.000228     115.537     107.219      701127      618081    787.2    694.0 
  Bodendiek              CurlCurl_1                226451      226451      2472071        48       43206       53024       51501       1.030      0.000134      36.966      36.111      193378      116225    369.4    222.0 
  Bodendiek              CurlCurl_2                806529      806529      8921789        48      160752      189035      185871       1.017      0.000410      43.504      42.643      619645      480780    386.9    300.2 
  Bodendiek              CurlCurl_3               1219574     1219574     13544618        48      252614      285811      282180       1.013      0.000659      41.121      40.271     1044417      757061    405.7    294.1 
  Bodendiek              CurlCurl_4               2380515     2380515     26515867        48      500105      556837      552414       1.008      0.001209      43.877      43.166     1818368     1494469    385.0    316.4 
  Boeing                 bcsstk35                   30237       30237      1450163        48       19679       34282       30212       1.135      0.000050      58.451      56.629       82380       51610    421.8    264.2 
  Boeing                 bcsstk36                   23052       23052      1143140        48       19104       26813       23815       1.126      0.000043      53.543      51.517       66103        5588    393.5     33.3 
  Boeing                 bcsstk37                   25503       25503      1140977        48       12240       28489       23770       1.199      0.000046      50.054      48.554       66407       17718    369.6     98.6 
  Boeing                 bcsstk39                   46772       46772      2089294        48       39010       47205       43527       1.085      0.000063      66.815      64.215      116619       97152    473.9    394.8 
  Boeing                 crystk03                   24696       24696      1751178        48       24642       37125       36483       1.018      0.000055      63.265      57.021       96484       80063    449.1    372.7 
  Boeing                 ct20stif                   52329       52329      2698463        48       39573       71279       56218       1.268      0.000091      59.582      58.051      152080      127169    427.8    357.8 
  Boeing                 msc10848                   10848       10848      1229778        48       12447       34383       25620       1.342      0.000041      60.018      57.608       75917       27582    474.0    172.2 
  Boeing                 msc23052                   23052       23052      1154814        48       13398       34607       24059       1.438      0.000046      50.750      48.747       79030       10823    439.8     60.2 
  Boeing                 pcrystk03                  24696       24696      1751178        48       24642       37125       36483       1.018      0.000055      63.970      57.873       96471       79312    449.0    369.2 
  Boeing                 pct20stif                  52329       52329      2698463        48       39573       71279       56218       1.268      0.000091      59.608      57.842      152061      127175    427.8    357.8 
  Boeing                 pwtk                      217918      217918     11634424        48      221700      257424      242384       1.062      0.000229     101.535      99.209      618280      546758    691.2    611.2 
  Botonakis              FEM_3D_thermal2           147900      147900      3489300        48       72090       73617       72694       1.013      0.000145      48.268      47.350      204150      164689    360.4    290.8 
  Botonakis              thermomech_dK             204316      204316      2846228        48       45726       61886       59296       1.044      0.000207      27.522      26.650      661627      135121    818.2    167.1 
  Botonakis              thermomech_dM             204316      204316      1423116        48       22864       30943       29648       1.044      0.000191      14.909      14.620      585048       57456    784.1     77.0 
  Bourchtein             atmosmodd                1270432     1270432      8814880        48      162564      184624      183643       1.005      0.000530      33.286      32.758      657748      542592    317.7    262.1 
  Bourchtein             atmosmodj                1270432     1270432      8814880        48      162564      184624      183643       1.005      0.000529      33.327      32.783      657815      541799    318.3    262.2 
