                                                                                               nonzeros per thread                                           max.        mean                                                 
                                                                                              -----------------------------------  imbalance                 perf.       perf.           .                   L1 BW    L2 BW   
  group                  matrix                 rows        columns     nonzeros     threads   min         max         mean        factor      time [s]      [Gflop/s]   [Gflop/s]   L1 misses   L2 misses   [GB/s]   [GB/s]  
 ---------------------- ---------------------- ----------- ----------- ------------ --------- ----------- ----------- ----------- ----------- ------------- ----------- ----------- ----------- ----------- -------- -------- 
  AG-Monien              debr                     1048576     1048576      4194298        48       87378       87384       87381       1.000      0.000453      18.508      18.129      444636      357986    251.3    202.3 
  AG-Monien              wave                      156317      156317      2118662        48       35483       48830       44139       1.106      0.000145      29.133      28.582      170216      101195    300.5    178.7 
  AMD                    G3_circuit               1585478     1585478      7660826        48      115479      169934      159601       1.065      0.001421      10.786      10.610     1284885      547316    231.5     98.6 
  ATandT                 pre2                      659033      659033      5959282        48      117991      126202      124152       1.017      0.000438      27.238      26.740      459463      300507    268.5    175.6 
  ATandT                 twotone                   120750      120750      1224224        48       24145       25962       25505       1.018      0.000100      24.490      24.052      110318       56096    282.4    143.6 
  Andrianov              ins2                      309412      309412      2751484        48       36091     1054875       57323      18.402      0.000800       6.875       6.672      306097      135227     98.0     43.3 
  Andrianov              lp1                       534388      534388      1643420        48       28597      283357       34238       8.276      0.000385       8.534       8.217      176084      101952    117.1     67.8 
  Andrianov              mip1                       66463       66463     10352819        48       13118      705968      215684       3.273      0.000342      60.504      57.445      522636      496414    391.2    371.6 
  Andrianov              net100                     29920       29920      2033200        48        2409      112944       42358       2.666      0.000082      49.766      46.957      173355       92993    541.2    290.3 
  Andrianov              net125                     36720       36720      2577200        48        2985      176715       53692       3.291      0.000106      48.714      44.649      223472      115996    539.7    280.1 
  Andrianov              net150                     43520       43520      3121200        48        3558      254867       65025       3.920      0.000150      41.600      38.814      264075      147311    450.7    251.4 
  Andrianov              net4-1                     88343       88343      2441727        48       20833      153731       50869       3.022      0.000231      21.168      20.618      197101      113014    218.4    125.2 
  Andrianov              net75                      23120       23120      1489200        48        1885       63142       31025       2.035      0.000058      51.414      47.985      131171       63766    579.0    281.5 
  Andrianov              pattern1                   19242       19242      9323432        48        8041      295543      194238       1.522      0.000399      46.783      45.453     2007969      434429   1288.3    278.7 
  Belcastro              human_gene1                22283       22283     24669643        48      247500      994788      513951       1.936      0.001090      45.250      43.815     7632028     1161924   1792.5    272.9 
  Belcastro              human_gene2                14340       14340     18068388        48      163634      650182      376425       1.727      0.000645      55.989      54.386     4307429      851176   1709.6    337.8 
  Belcastro              mouse_gene                 45101       45101     28967291        48      373844      961698      603485       1.594      0.001747      33.154      32.630    14779801     1362202   2165.8    199.6 
  BenElechi              BenElechi1                245874      245874     13150496        48      260892      275292      273969       1.005      0.000235     112.130     104.502      701148      649959    763.8    708.0 
  Bodendiek              CurlCurl_1                226451      226451      2472071        48       43206       53024       51501       1.030      0.000134      36.958      35.983      193283      117250    369.3    224.0 
  Bodendiek              CurlCurl_2                806529      806529      8921789        48      160752      189035      185871       1.017      0.000406      43.964      43.156      619157      445000    390.4    280.6 
  Bodendiek              CurlCurl_3               1219574     1219574     13544618        48      252614      285811      282180       1.013      0.000655      41.348      40.315     1044261      784864    408.1    306.8 
  Bodendiek              CurlCurl_4               2380515     2380515     26515867        48      500105      556837      552414       1.008      0.001190      44.546      43.822     1817605     1528454    391.0    328.8 
  Boeing                 bcsstk35                   30237       30237      1450163        48       19679       34282       30212       1.135      0.000050      57.512      54.421       82376       65885    421.8    337.3 
  Boeing                 bcsstk36                   23052       23052      1143140        48       19104       26813       23815       1.126      0.000044      52.271      49.164       66117       45404    384.7    264.2 
  Boeing                 bcsstk37                   25503       25503      1140977        48       12240       28489       23770       1.199      0.000048      47.099      44.019       66680       46862    355.6    249.9 
  Boeing                 bcsstk39                   46772       46772      2089294        48       39010       47205       43527       1.085      0.000065      63.806      60.373      116477      104783    458.7    412.7 
  Boeing                 crystk03                   24696       24696      1751178        48       24642       37125       36483       1.018      0.000050      69.629      65.310       96602       78721    494.6    403.1 
  Boeing                 ct20stif                   52329       52329      2698463        48       39573       71279       56218       1.268      0.000090      59.648      57.844      152104      129451    432.7    368.2 
  Boeing                 msc10848                   10848       10848      1229778        48       12447       34383       25620       1.342      0.000049      50.196      47.349       75941       47751    396.8    249.5 
  Boeing                 msc23052                   23052       23052      1154814        48       13398       34607       24059       1.438      0.000047      49.446      46.903       79185       46147    431.3    251.4 
  Boeing                 pcrystk03                  24696       24696      1751178        48       24642       37125       36483       1.018      0.000073      48.150      46.320       96543       78689    338.6    276.0 
  Boeing                 pct20stif                  52329       52329      2698463        48       39573       71279       56218       1.268      0.000090      59.641      58.327      152043      129732    432.5    369.0 
  Boeing                 pwtk                      217918      217918     11634424        48      221700      257424      242384       1.062      0.000231     100.910      97.841      618120      571303    685.0    633.1 
  Botonakis              FEM_3D_thermal2           147900      147900      3489300        48       72090       73617       72694       1.013      0.000145      48.049      47.230      204289      170401    360.7    300.8 
  Botonakis              thermomech_dK             204316      204316      2846228        48       45726       61886       59296       1.044      0.000203      28.009      26.973      661294      135251    833.9    170.6 
  Botonakis              thermomech_dM             204316      204316      1423116        48       22864       30943       29648       1.044      0.000191      14.864      14.581      585177       67453    784.3     90.4 
  Bourchtein             atmosmodd                1270432     1270432      8814880        48      162564      184624      183643       1.005      0.000530      33.260      32.710      657844      539096    317.8    260.4 
  Bourchtein             atmosmodj                1270432     1270432      8814880        48      162564      184624      183643       1.005      0.000528      33.419      32.769      657656      544584    318.9    264.0 
  Bourchtein             atmosmodl                1489752     1489752     10319760        48      185705      216947      214995       1.009      0.000614      33.641      33.037      768192      646186    320.3    269.4 
  Bourchtein             atmosmodm                1489752     1489752     10319760        48      185705      216947      214995       1.009      0.000612      33.707      32.992      768318      638322    321.4    267.0 
  Bova                   rma10                      46835       46835      2374001        48       25581       81276       49458       1.643      0.000093      50.983      47.099      132217      115149    364.0    317.0 
  CEMW                   t2em                      921632      921632      4590832        48       92404       95829       95642       1.002      0.000405      22.679      22.239      369433      251719    233.5    159.1 
  CEMW                   tmt_sym                   726713      726713      5080961        48      105044      105921      105853       1.001      0.000541      18.792      18.459      368209      250079    174.2    118.3 
  CEMW                   tmt_unsym                 917825      917825      4584801        48       95001       95569       95517       1.001      0.000406      22.588      22.062      372132      255062    234.6    160.8 
  Castrillon             denormal                   89400       89400      1156224        48       22653       24159       24088       1.003      0.000064      36.143      34.632       77359       48389    309.4    193.6 
  Chen                   pkustk03                   63336       63336      3130416        48       45072       72378       65217       1.110      0.000085      73.416      66.744      173789      157539    523.4    474.5 
  Chen                   pkustk04                   55590       55590      4218660        48       51777      172863       87889       1.967      0.000156      53.916      51.908      254293      205516    417.3    337.3 
  Chen                   pkustk05                   37164       37164      2205144        48       35172       62268       45940       1.355      0.000061      71.924      66.889      126593      102524    531.3    430.3 
  Chen                   pkustk06                   43164       43164      2571768        48       43680       70860       53578       1.323      0.000071      72.374      67.710      146687      122080    528.9    440.2 
  Chen                   pkustk07                   16860       16860      2418804        48       36165       66807       50392       1.326      0.000065      74.323      67.309      139658      113811    550.0    448.2 
  Chen                   pkustk08                   22209       22209      3226671        48       46152       87705       67222       1.305      0.000081      79.475      73.621      190231      158262    601.2    500.2 
  Chen                   pkustk09                   33960       33960      1583640        48       15804       38718       32992       1.174      0.000051      62.006      59.144       92366       68194    463.6    342.3 
  Chen                   pkustk10                   80676       80676      4308984        48       82584      114516       89770       1.276      0.000104      83.258      80.636      238820      207375    587.9    510.5 
  Chen                   pkustk11                   87804       87804      5217912        48       88452      146592      108706       1.349      0.000125      83.655      81.127      293251      250843    600.6    513.7 
  Chen                   pkustk12                   94653       94653      7512317        48       93160      391086      156507       2.499      0.000334      44.963      43.152      466237      368801    357.4    282.7 
  Chen                   pkustk13                   94893       94893      6616827        48      119921      173060      137851       1.255      0.000191      69.287      67.252      374548      325131    502.0    435.8 
  Chen                   pkustk14                  151926      151926     14836504        48      217317      473325      309094       1.531      0.000320      92.587      83.304      820274      716994    656.2    573.6 
  Cunningham             qa8fk                      66127       66127      1660579        48       26513       35526       34595       1.027      0.000077      42.932      41.683      104171       73908    346.3    245.7 
  Cunningham             qa8fm                      66127       66127      1660579        48       26513       35526       34595       1.027      0.000078      42.749      41.493      104182       73572    341.9    241.5 
  DIMACS10               144                       144649      144649      2148786        48       35256       50976       44766       1.139      0.000436       9.861       9.517     1205517      101865    707.8     59.8 
