                                                                                               nonzeros per thread                                           max.        mean                                                 
                                                                                              -----------------------------------  imbalance                 perf.       perf.           .                   L1 BW    L2 BW   
  group                  matrix                 rows        columns     nonzeros     threads   min         max         mean        factor      time [s]      [Gflop/s]   [Gflop/s]   L1 misses   L2 misses   [GB/s]   [GB/s]  
 ---------------------- ---------------------- ----------- ----------- ------------ --------- ----------- ----------- ----------- ----------- ------------- ----------- ----------- ----------- ----------- -------- -------- 
  AG-Monien              debr                     1048576     1048576      4194298        48       87378       87384       87381       1.000      0.000999       8.399       8.249     2291396      351564    587.2     90.1 
  AG-Monien              wave                      156317      156317      2118662        48       35483       48830       44139       1.106      0.000442       9.593       9.424      917737       99620    531.5     57.7 
  AMD                    G3_circuit               1585478     1585478      7660826        48      115479      169934      159601       1.065      0.004267       3.590       3.532     7722564      540342    463.3     32.4 
  ATandT                 pre2                      659033      659033      5959282        48      117991      126202      124152       1.017      0.000997      11.959      11.629     1930135      328199    495.6     84.3 
  ATandT                 twotone                   120750      120750      1224224        48       24145       25962       25505       1.018      0.000238      10.273       9.873      713513        1073    767.5      1.2 
  Andrianov              ins2                      309412      309412      2751484        48       36091     1054875       57323      18.402      0.001189       4.628       4.510     1842825      132627    396.8     28.6 
  Andrianov              lp1                       534388      534388      1643420        48       28597      283357       34238       8.276      0.001340       2.454       2.378     2395251       80719    457.6     15.4 
  Andrianov              mip1                       66463       66463     10352819        48       13118      705968      215684       3.273      0.000435      47.549      46.009     1017077      487114    598.6    286.7 
  Andrianov              net100                     29920       29920      2033200        48        2409      112944       42358       2.666      0.000229      17.780      17.163      859259       89342    960.6     99.9 
  Andrianov              net125                     36720       36720      2577200        48        2985      176715       53692       3.291      0.000257      20.043      19.408     1151451      115673   1147.0    115.2 
  Andrianov              net150                     43520       43520      3121200        48        3558      254867       65025       3.920      0.000304      20.519      19.858     1360790      141274   1145.9    119.0 
  Andrianov              net4-1                     88343       88343      2441727        48       20833      153731       50869       3.022      0.000331      14.749      14.415      897080      101199    693.8     78.3 
  Andrianov              net75                      23120       23120      1489200        48        1885       63142       31025       2.035      0.000167      17.875      17.352      642682       63183    985.2     96.9 
  Andrianov              pattern1                   19242       19242      9323432        48        8041      295543      194238       1.522      0.000584      31.932      31.243     3734561      430176   1637.1    188.6 
  Belcastro              human_gene1                22283       22283     24669643        48      247500      994788      513951       1.936      0.001119      44.094      42.712     8400266     1160485   1921.8    265.5 
  Belcastro              human_gene2                14340       14340     18068388        48      163634      650182      376425       1.727      0.000672      53.767      52.228     4940097      849309   1881.9    323.5 
  Belcastro              mouse_gene                 45101       45101     28967291        48      373844      961698      603485       1.594      0.001816      31.909      31.394    15761930     1360682   2221.9    191.8 
  BenElechi              BenElechi1                245874      245874     13150496        48      260892      275292      273969       1.005      0.000779      33.771      33.328     1783145      617834    586.0    203.0 
  Bodendiek              CurlCurl_1                226451      226451      2472071        48       43206       53024       51501       1.030      0.000627       7.883       7.740     1236979      116854    505.1     47.7 
  Bodendiek              CurlCurl_2                806529      806529      8921789        48      160752      189035      185871       1.017      0.002245       7.949       7.825     4102518      487425    467.8     55.6 
  Bodendiek              CurlCurl_3               1219574     1219574     13544618        48      252614      285811      282180       1.013      0.003392       7.986       7.871     6214559      757310    469.0     57.2 
  Bodendiek              CurlCurl_4               2380515     2380515     26515867        48      500105      556837      552414       1.008      0.006632       7.997       7.889    11867953     1497525    458.1     57.8 
  Boeing                 bcsstk35                   30237       30237      1450163        48       19679       34282       30212       1.135      0.000120      24.250      23.660      302882       30114    646.1     64.2 
  Boeing                 bcsstk36                   23052       23052      1143140        48       19104       26813       23815       1.126      0.000096      23.714      23.147      258660        1001    689.8      2.7 
  Boeing                 bcsstk37                   25503       25503      1140977        48       12240       28489       23770       1.199      0.000106      21.457      20.921      270479         975    653.2      2.4 
  Boeing                 bcsstk39                   46772       46772      2089294        48       39010       47205       43527       1.085      0.000166      25.171      24.656      398665       96966    614.8    149.5 
  Boeing                 crystk03                   24696       24696      1751178        48       24642       37125       36483       1.018      0.000101      34.714      33.830      289495       76340    733.8    193.5 
  Boeing                 ct20stif                   52329       52329      2698463        48       39573       71279       56218       1.268      0.000194      27.798      27.243      483236      127184    637.7    167.8 
  Boeing                 msc10848                   10848       10848      1229778        48       12447       34383       25620       1.342      0.000063      38.880      37.504      236249       20421    960.0     83.0 
  Boeing                 msc23052                   23052       23052      1154814        48       13398       34607       24059       1.438      0.000099      23.351      22.695      287133        2579    742.5      6.7 
  Boeing                 pcrystk03                  24696       24696      1751178        48       24642       37125       36483       1.018      0.000099      35.242      34.457      280788       78269    726.1    202.4 
  Boeing                 pct20stif                  52329       52329      2698463        48       39573       71279       56218       1.268      0.000194      27.854      27.184      481902      126988    635.9    167.6 
  Boeing                 pwtk                      217918      217918     11634424        48      221700      257424      242384       1.062      0.000724      32.124      31.671     1616715      546781    571.7    193.3 
  Botonakis              FEM_3D_thermal2           147900      147900      3489300        48       72090       73617       72694       1.013      0.000463      15.079      14.836      920245      164641    508.8     91.0 
  Botonakis              thermomech_dK             204316      204316      2846228        48       45726       61886       59296       1.044      0.000623       9.130       8.970     1837810      135519    755.2     55.7 
  Botonakis              thermomech_dM             204316      204316      1423116        48       22864       30943       29648       1.044      0.000534       5.325       5.173     1530552       24414    733.7     11.7 
  Bourchtein             atmosmodd                1270432     1270432      8814880        48      162564      184624      183643       1.005      0.003364       5.241       5.154     5766117      543979    438.8     41.4 
  Bourchtein             atmosmodj                1270432     1270432      8814880        48      162564      184624      183643       1.005      0.003367       5.236       5.155     5767417      542738    438.5     41.3 
  Bourchtein             atmosmodl                1489752     1489752     10319760        48      185705      216947      214995       1.009      0.003980       5.186       5.098     6791174      681533    436.8     43.8 
  Bourchtein             atmosmodm                1489752     1489752     10319760        48      185705      216947      214995       1.009      0.003905       5.286       5.196     6709353      678353    439.8     44.5 
  Bova                   rma10                      46835       46835      2374001        48       25581       81276       49458       1.643      0.000182      26.098      25.445      438977      111370    617.5    156.7 
  CEMW                   t2em                      921632      921632      4590832        48       92404       95829       95642       1.002      0.002320       3.958       3.895     4016336      302442    443.2     33.4 
  CEMW                   tmt_sym                   726713      726713      5080961        48      105044      105921      105853       1.001      0.002046       4.967       4.855     3478163      291430    435.2     36.5 
  CEMW                   tmt_unsym                 917825      917825      4584801        48       95001       95569       95517       1.001      0.002377       3.858       3.787     4134637      304180    445.3     32.8 
  Castrillon             denormal                   89400       89400      1156224        48       22653       24159       24088       1.003      0.000255       9.078       8.901      546540        1235    548.7      1.2 
  Chen                   pkustk03                   63336       63336      3130416        48       45072       72378       65217       1.110      0.000214      29.322      28.727      532557      147852    637.1    176.9 
  Chen                   pkustk04                   55590       55590      4218660        48       51777      172863       87889       1.967      0.000257      32.771      32.010      671022      198837    668.4    198.1 
  Chen                   pkustk05                   37164       37164      2205144        48       35172       62268       45940       1.355      0.000139      31.701      30.909      382724      102310    704.9    188.4 
