                                                                                               nonzeros per thread                                           max.        mean                                                 
                                                                                              -----------------------------------  imbalance                 perf.       perf.           .                   L1 BW    L2 BW   
  group                  matrix                 rows        columns     nonzeros     threads   min         max         mean        factor      time [s]      [Gflop/s]   [Gflop/s]   L1 misses   L2 misses   [GB/s]   [GB/s]  
 ---------------------- ---------------------- ----------- ----------- ------------ --------- ----------- ----------- ----------- ----------- ------------- ----------- ----------- ----------- ----------- -------- -------- 
  AG-Monien              debr                     1048576     1048576      4194298        48       87378       87384       87381       1.000      0.000449      18.675      18.320      442070      354193    252.0    201.9 
  AG-Monien              wave                      156317      156317      2118662        48       35483       48830       44139       1.106      0.000149      28.456      27.926      169814       53422    291.8     91.8 
  AMD                    G3_circuit               1585478     1585478      7660826        48      115479      169934      159601       1.065      0.001417      10.812      10.641     1284960      542833    232.1     98.1 
  ATandT                 pre2                      659033      659033      5959282        48      117991      126202      124152       1.017      0.000463      25.759      25.256      458275      352133    253.4    194.7 
  ATandT                 twotone                   120750      120750      1224224        48       24145       25962       25505       1.018      0.000096      25.625      25.162      109740        1200    292.6      3.2 
  Andrianov              ins2                      309412      309412      2751484        48       36091     1054875       57323      18.402      0.000846       6.506       6.322      305418      118244     92.4     35.8 
  Andrianov              lp1                       534388      534388      1643420        48       28597      283357       34238       8.276      0.000399       8.242       7.969      175584      102396    112.7     65.7 
  Andrianov              mip1                       66463       66463     10352819        48       13118      705968      215684       3.273      0.000354      58.487      56.375      522337      499393    377.7    361.1 
  Andrianov              net100                     29920       29920      2033200        48        2409      112944       42358       2.666      0.000090      44.967      43.501      173235       49573    492.8    141.0 
  Andrianov              net125                     36720       36720      2577200        48        2985      176715       53692       3.291      0.000124      41.601      39.691      223120      101354    460.6    209.2 
  Andrianov              net150                     43520       43520      3121200        48        3558      254867       65025       3.920      0.000169      36.854      35.107      264110      146966    400.1    222.6 
  Andrianov              net4-1                     88343       88343      2441727        48       20833      153731       50869       3.022      0.000231      21.098      20.689      196804       84941    218.1     94.1 
  Andrianov              net75                      23120       23120      1489200        48        1885       63142       31025       2.035      0.000057      52.520      49.988      130852       10279    587.7     46.2 
  Andrianov              pattern1                   19242       19242      9323432        48        8041      295543      194238       1.522      0.000402      46.439      45.216     2011271      423944   1280.8    270.0 
  Belcastro              human_gene1                22283       22283     24669643        48      247500      994788      513951       1.936      0.001085      45.458      43.832     7632266     1165004   1800.8    274.9 
  Belcastro              human_gene2                14340       14340     18068388        48      163634      650182      376425       1.727      0.000649      55.692      54.142     4307838      853626   1699.2    336.7 
  Belcastro              mouse_gene                 45101       45101     28967291        48      373844      961698      603485       1.594      0.001755      33.012      32.467    14780514     1366808   2156.0    199.4 
  BenElechi              BenElechi1                245874      245874     13150496        48      260892      275292      273969       1.005      0.000276      95.300      92.838      700492      659588    649.7    611.8 
  Bodendiek              CurlCurl_1                226451      226451      2472071        48       43206       53024       51501       1.030      0.000142      34.847      33.934      193054      126188    348.0    227.5 
  Bodendiek              CurlCurl_2                806529      806529      8921789        48      160752      189035      185871       1.017      0.000445      40.055      39.052      619166      538718    356.2    309.9 
  Bodendiek              CurlCurl_3               1219574     1219574     13544618        48      252614      285811      282180       1.013      0.000696      38.946      38.102     1044167      759557    384.1    279.4 
  Bodendiek              CurlCurl_4               2380515     2380515     26515867        48      500105      556837      552414       1.008      0.001233      43.023      42.313     1818495     1615027    377.6    335.3 
  Boeing                 bcsstk35                   30237       30237      1450163        48       19679       34282       30212       1.135      0.000049      59.469      57.991       81836        1224    427.6      6.4 
  Boeing                 bcsstk36                   23052       23052      1143140        48       19104       26813       23815       1.126      0.000043      53.493      51.576       65834         992    391.9      5.9 
  Boeing                 bcsstk37                   25503       25503      1140977        48       12240       28489       23770       1.199      0.000045      50.297      48.827       66202        1049    376.6      6.0 
  Boeing                 bcsstk39                   46772       46772      2089294        48       39010       47205       43527       1.085      0.000062      66.996      65.165      116232       10083    479.9     41.6 
  Boeing                 crystk03                   24696       24696      1751178        48       24642       37125       36483       1.018      0.000048      73.718      71.917       96131        1792    512.7      9.6 
  Boeing                 ct20stif                   52329       52329      2698463        48       39573       71279       56218       1.268      0.000096      56.471      55.114      151792      118264    404.8    315.4 
  Boeing                 msc10848                   10848       10848      1229778        48       12447       34383       25620       1.342      0.000040      62.173      59.791       75617        1021    484.0      6.5 
  Boeing                 msc23052                   23052       23052      1154814        48       13398       34607       24059       1.438      0.000044      52.373      51.129       78635        1032    457.5      6.0 
  Boeing                 pcrystk03                  24696       24696      1751178        48       24642       37125       36483       1.018      0.000047      74.265      72.109       96139        1590    523.7      8.7 
  Boeing                 pct20stif                  52329       52329      2698463        48       39573       71279       56218       1.268      0.000096      56.364      54.890      151736      122682    404.6    327.2 
  Boeing                 pwtk                      217918      217918     11634424        48      221700      257424      242384       1.062      0.000266      87.348      83.195      617760      583034    594.5    561.1 
  Botonakis              FEM_3D_thermal2           147900      147900      3489300        48       72090       73617       72694       1.013      0.000155      45.140      43.370      204274      182254    337.4    301.0 
  Botonakis              thermomech_dK             204316      204316      2846228        48       45726       61886       59296       1.044      0.000249      22.823      22.105      661009      152785    679.6    157.1 
  Botonakis              thermomech_dM             204316      204316      1423116        48       22864       30943       29648       1.044      0.000190      14.958      14.567      584887        7048    788.1      9.5 
  Bourchtein             atmosmodd                1270432     1270432      8814880        48      162564      184624      183643       1.005      0.000529      33.300      32.645      657365      561369    318.1    271.7 
  Bourchtein             atmosmodj                1270432     1270432      8814880        48      162564      184624      183643       1.005      0.000529      33.335      32.725      657432      561762    318.2    271.9 
  Bourchtein             atmosmodl                1489752     1489752     10319760        48      185705      216947      214995       1.009      0.000613      33.663      33.033      768052      718314    320.8    300.0 
  Bourchtein             atmosmodm                1489752     1489752     10319760        48      185705      216947      214995       1.009      0.000614      33.625      32.987      768075      718393    320.2    299.5 
  Bova                   rma10                      46835       46835      2374001        48       25581       81276       49458       1.643      0.000091      52.050      50.486      131911       68029    371.1    191.4 
  CEMW                   t2em                      921632      921632      4590832        48       92404       95829       95642       1.002      0.000423      21.701      21.340      369308      305656    223.5    185.0 
  CEMW                   tmt_sym                   726713      726713      5080961        48      105044      105921      105853       1.001      0.000586      17.350      17.022      367931      310593    160.7    135.7 
  CEMW                   tmt_unsym                 917825      917825      4584801        48       95001       95569       95517       1.001      0.000445      20.626      20.267      372053      305198    214.0    175.6 
  Castrillon             denormal                   89400       89400      1156224        48       22653       24159       24088       1.003      0.000063      36.781      35.631       76999        1048    312.9      4.3 
  Chen                   pkustk03                   63336       63336      3130416        48       45072       72378       65217       1.110      0.000096      65.325      62.168      173563      153431    462.8    409.2 
  Chen                   pkustk04                   55590       55590      4218660        48       51777      172863       87889       1.967      0.000184      45.977      43.802      254320      206606    353.8    287.5 
  Chen                   pkustk05                   37164       37164      2205144        48       35172       62268       45940       1.355      0.000064      69.202      65.645      126277       24490    505.1     98.0 
  Chen                   pkustk06                   43164       43164      2571768        48       43680       70860       53578       1.323      0.000075      68.180      66.180      146451       88666    499.9    302.6 
  Chen                   pkustk07                   16860       16860      2418804        48       36165       66807       50392       1.326      0.000067      72.365      67.169      139292       55368    532.2    211.6 
  Chen                   pkustk08                   22209       22209      3226671        48       46152       87705       67222       1.305      0.000088      73.383      68.737      190118      154199    553.1    448.6 
  Chen                   pkustk09                   33960       33960      1583640        48       15804       38718       32992       1.174      0.000051      62.694      61.374       92016        1311    461.9      6.6 
  Chen                   pkustk10                   80676       80676      4308984        48       82584      114516       89770       1.276      0.000127      68.067      65.428      238685      212398    481.1    428.1 
  Chen                   pkustk11                   87804       87804      5217912        48       88452      146592      108706       1.349      0.000141      74.144      71.567      293197      256512    532.3    465.7 
  Chen                   pkustk12                   94653       94653      7512317        48       93160      391086      156507       2.499      0.000382      39.342      38.165      466711      369558    312.8    247.7 
  Chen                   pkustk13                   94893       94893      6616827        48      119921      173060      137851       1.255      0.000237      55.805      53.981      374150      327006    404.1    353.2 
  Chen                   pkustk14                  151926      151926     14836504        48      217317      473325      309094       1.531      0.000361      82.119      76.614      820490      727849    581.8    516.1 
  Cunningham             qa8fk                      66127       66127      1660579        48       26513       35526       34595       1.027      0.000077      42.942      42.058      103802        1787    345.1      5.9 
  Cunningham             qa8fm                      66127       66127      1660579        48       26513       35526       34595       1.027      0.000077      42.931      41.705      103779        1953    345.0      6.5 
  DIMACS10               144                       144649      144649      2148786        48       35256       50976       44766       1.139      0.000443       9.702       9.355     1204790       74131    696.2     42.8 
  DIMACS10               333SP                    3712815     3712815     22217266        48      412205      476892      462860       1.030      0.009835       4.518       4.462     8543375     5377937    222.4    140.0 
  DIMACS10               598a                      110971      110971      1483868        48       22552       38093       30914       1.232      0.000282      10.520      10.316     1157500        2718   1050.8      2.5 
  DIMACS10               AS365                    3799275     3799275     22736152        48      416742      487921      473670       1.030      0.016577       2.743       2.707    12898120     9954152    199.2    153.7 
  DIMACS10               G_n_pin_pout              100000      100000      1002396        48       20270       21576       20883       1.033      0.000136      14.704      14.476      544072        1025   1024.1      1.9 
  DIMACS10               M6                       3501776     3501776     21003872        48      393134      449529      437581       1.027      0.014344       2.929       2.892    11838025     9129188    211.3    162.9 
  DIMACS10               NACA0015                 1039183     1039183      6229636        48      122530      133445      129784       1.028      0.001648       7.559       7.394     3534477     1040034    549.0    161.6 
  DIMACS10               NLR                      4163763     4163763     24975952        48      462093      534716      520332       1.028      0.018141       2.754       2.719    13969941    11134331    197.1    157.1 
  DIMACS10               adaptive                 6815744     6815744     27248640        48      564520      567972      567680       1.001      0.008995       6.059       5.972     4590621     3212650    130.7     91.4 
  DIMACS10               al2010                    252266      252266      1230482        48       24787       26355       25635       1.028      0.000250       9.825       9.650      284218        2393    291.0      2.5 
  DIMACS10               asia_osm                11950757    11950757     25423206        48      498505      610378      529650       1.152      0.009144       5.560       5.487     3840540     3350508    107.5     93.8 
  DIMACS10               auto                      448695      448695      6629222        48      103853      159253      138109       1.153      0.001295      10.238      10.062     4609495      360886    911.2     71.3 
  DIMACS10               az2010                    241666      241666      1196094        48       24112       25585       24919       1.027      0.000239      10.019       9.788      539538        1507    577.9      1.6 
  DIMACS10               belgium_osm              1441295     1441295      3099940        48       60100       71211       64582       1.103      0.001052       5.893       5.795      628118      419908    152.9    102.2 
  DIMACS10               ca2010                    710145      710145      3489366        48       69666       74546       72695       1.025      0.000777       8.986       8.792     1391702      225912    458.5     74.4 
  DIMACS10               caidaRouterLevel          192244      192244      1218132        48        4451      101157       25378       3.986      0.000503       4.844       4.729      949329       37343    483.2     19.0 
  DIMACS10               channel-500x100x100-b050     4802000     4802000     85362744        48     1768373     1780577     1778390       1.001      0.004052      42.131      41.500     5596353     4916002    353.6    310.6 
  DIMACS10               citationCiteseer          268495      268495      2313294        48       36898       63624       48194       1.320      0.000585       7.906       7.753     2368725      128423   1036.6     56.2 
  DIMACS10               coAuthorsCiteseer         227320      227320      1628268        48        7376       95561       33922       2.817      0.000366       8.890       8.704      468564       59154    327.7     41.4 
  DIMACS10               coAuthorsDBLP             299067      299067      1955352        48        9218      129862       40736       3.188      0.000525       7.451       7.287      782038       84505    381.3     41.2 
  DIMACS10               coPapersCiteseer          434102      434102     32073440        48       28698     2203054      668197       3.297      0.001767      36.310      35.485     2387844     1757801    345.9    254.7 
  DIMACS10               coPapersDBLP              540486      540486     30491458        48       33299     1471317      635239       2.316      0.002066      29.513      29.046     3060712     1833330    379.3    227.2 
  DIMACS10               delaunay_n18              262144      262144      1572792        48       32622       32925       32766       1.005      0.000221      14.211      13.887      154025       24812    178.4     28.7 
  DIMACS10               delaunay_n19              524288      524288      3145646        48       65266       65746       65534       1.003      0.000616      10.219      10.006      301079      221146    125.1     91.9 
  DIMACS10               delaunay_n20             1048576     1048576      6291372        48      130878      131575      131070       1.004      0.001463       8.598       8.447      598163      476820    104.7     83.4 
  DIMACS10               delaunay_n21             2097152     2097152     12582816        48      261708      262685      262142       1.002      0.003285       7.661       7.549     1179666      982417     91.9     76.6 
  DIMACS10               delaunay_n22             4194304     4194304     25165738        48      523805      524887      524286       1.001      0.006818       7.382       7.274     2376974     2001799     89.2     75.2 
  DIMACS10               delaunay_n23             8388608     8388608     50331568        48     1047846     1049438     1048574       1.001      0.014015       7.182       7.096     4709671     4024823     86.0     73.5 
  DIMACS10               delaunay_n24            16777216    16777216    100663202        48     2096346     2098282     2097150       1.001      0.034559       5.826       5.760     9493587     8095600     70.3     60.0 
  DIMACS10               europe_osm              50912018    50912018    108109320        48     2082260     2442042     2252278       1.084      0.045216       4.782       4.729    19865179    17973988    112.5    101.8 
  DIMACS10               fe_rotor                   99617       99617      1324862        48       22243       35895       27601       1.300      0.000166      15.939      15.628      336621        1561    519.1      2.4 
